"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","population","comp_per_10kpop"
"2733","2002","2680",1,3,"June 30, 2002","WINNIPEG",30,NA,NA,30,1,0,4.44,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"703761.4959999999",0.426280780783153
"2734","2002","2680",4,3,"September 30, 2002","WINNIPEG",28,NA,NA,6,4.66666666666667,0,7.66666666666667,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"703761.4959999999",0.397862062064276
"2735","2002","2680",5,4,"September 30, 2002","WINNIPEG",84,NA,NA,1,84,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"703761.4959999999",1.19358618619283
"2736","2003","0140",1,1,"September 30, 2003","CALGARY",8949,NA,NA,8949,1,0,5.0198347107438,0.305620739747458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1049550.64",85.2650616267549
"2737","2003","0140",2,1,"September 30, 2003","CALGARY",454,NA,NA,227,2,0,7.67873303167421,0.519823788546256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1049550.64",4.32566074181995
"2738","2003","0140",2,3,"March 31, 2003","CALGARY",322,NA,NA,161,2,0,8.37579617834395,3.6832298136646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1049550.64",3.06797964507935
"2739","2003","0140",4,1,"March 31, 2003","CALGARY",61,NA,NA,17,3.58823529411765,0,5.41176470588235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1049550.64",0.581201112887702
"2740","2003","0140",4,2,"December 31, 2003","CALGARY",8,NA,NA,2,4,0,20,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1049550.64",0.0762230967721577
"2741","2003","0140",5,2,"March 31, 2003","CALGARY",638,NA,NA,7,91.1428571428571,2.42857142857143,12.5714285714286,1.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1049550.64",6.07879196757957
"2742","2003","0340",4,2,"June 30, 2003","EDMONTON",82,NA,NA,12,6.83333333333333,0,4.36363636363636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1014137.09",0.808569184665162
"2743","2003","0340",5,2,"June 30, 2003","EDMONTON",1723,NA,NA,33,52.2121212121212,0,8.13333333333333,0.696969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1014137.09",16.9898134777814
"2744","2003","0340",5,3,"December 31, 2003","EDMONTON",1532,NA,NA,36,42.5555555555556,0.111111111111111,14.2424242424242,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1014137.09",15.1064389135003
"2745","2003","0580",2,1,"March 31, 2003","HALIFAX",251,NA,NA,126,1.99206349206349,0,4.66019417475728,0.174603174603175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"380503.52400000003",6.59652234915964
"2746","2003","0580",4,1,"September 30, 2003","HALIFAX",104,NA,NA,20,5.2,0,9.26315789473684,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"380503.52400000003",2.73322041558806
"2747","2003","0580",4,2,"June 30, 2003","HALIFAX",10,NA,NA,2,5,0,5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"380503.52400000003",0.262809655345005
"2748","2003","0580",4,3,"September 30, 2003","HALIFAX",21,NA,NA,5,4.2,0,11.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"380503.52400000003",0.551900276224511
"2749","2003","0580",5,2,"September 30, 2003","HALIFAX",638,NA,NA,12,53.1666666666667,1.33333333333333,11.8181818181818,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"380503.52400000003",16.7672560110113
"2750","2003","0580",5,3,"December 31, 2003","HALIFAX",329,NA,NA,7,47,1.57142857142857,11.2857142857143,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"380503.52400000003",8.64643766085068
"2751","2003","0610",1,3,"December 31, 2003","HAMILTON",115,NA,NA,115,1,0,16.3913043478261,-1.28070175438596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709382.018",1.62112933626688
"2752","2003","0610",2,1,"December 31, 2003","HAMILTON",93,NA,NA,47,1.97872340425532,0,6.2,4.29787234042553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709382.018",1.31100024585061
"2753","2003","0610",2,3,"June 30, 2003","HAMILTON",12,NA,NA,6,2,0,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709382.018",0.16916132204524
"2754","2003","0610",4,2,"June 30, 2003","HAMILTON",3,NA,NA,1,3,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709382.018",0.0422903305113099
"2755","2003","0610",4,3,"March 31, 2003","HAMILTON",551,NA,NA,108,5.10185185185185,0,5.76,0.989583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709382.018",7.76732403724392
"2756","2003","0610",5,2,"December 31, 2003","HAMILTON",21,NA,NA,4,5.25,0,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709382.018",0.296032313579169
"2757","2003","1060",2,1,"September 30, 2003","MONTRÉAL",908,NA,NA,454,2,0,5.2700296735905,0.00542005420054201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3726893.8899999997",2.43634518931796
"2758","2003","1060",2,3,"March 31, 2003","MONTRÉAL",4,NA,NA,2,2,0,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3726893.8899999997",0.010732798190828
"2759","2003","1060",4,3,"September 30, 2003","MONTRÉAL",578,NA,NA,94,6.14893617021277,0.170212765957447,7.60227272727273,-0.0121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3726893.8899999997",1.55088933857465
"2760","2003","1060",5,1,"March 31, 2003","MONTRÉAL",303,NA,NA,151,2.00662251655629,0.198675496688742,4.63636363636364,-0.00819672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3726893.8899999997",0.813009462955223
"2761","2003","1060",5,3,"September 30, 2003","MONTRÉAL",5265,NA,NA,669,7.86995515695067,1.09865470852018,6.29647435897436,0.0572390572390572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3726893.8899999997",14.1270456186774
"2762","2003","1265",1,1,"September 30, 2003","OTTAWA",3208,NA,NA,3208,1,0,5.48989898989899,0.539588528678304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"877683",36.550782002158
"2763","2003","1265",4,1,"March 31, 2003","OTTAWA",1623,NA,NA,340,4.77352941176471,0,6.003125,0.920588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"877683",18.4918700715406
"2764","2003","1265",4,3,"December 31, 2003","OTTAWA",18,NA,NA,2,9,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"877683",0.205085435174203
"2765","2003","1265",5,2,"December 31, 2003","OTTAWA",355,NA,NA,12,29.5833333333333,0,11.9090909090909,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"877683",4.04474052704678
"2766","2003","1400",1,1,"March 31, 2003","QUÉBEC",2676,NA,NA,2676,1,0,3.94994311717861,0.127635542168675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718954.01",37.2207396130943
"2767","2003","1400",2,1,"March 31, 2003","QUÉBEC",232,NA,NA,117,1.98290598290598,0,3.61904761904762,0.102564102564103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718954.01",3.22691016077649
"2768","2003","1400",4,1,"March 31, 2003","QUÉBEC",41,NA,NA,12,3.41666666666667,0,4.25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718954.01",0.570272916344121
"2769","2003","1400",4,3,"September 30, 2003","QUÉBEC",62,NA,NA,13,4.76923076923077,0,3.7,0.384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718954.01",0.862363922276475
"2770","2003","1400",5,1,"June 30, 2003","QUÉBEC",234,NA,NA,110,2.12727272727273,0,4.58823529411765,0.581818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718954.01",3.25472835181766
"2771","2003","1400",5,2,"March 31, 2003","QUÉBEC",1458,NA,NA,87,16.7586206896552,0,4.52380952380952,0.563218390804598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718954.01",20.2794612690177
"2772","2003","1400",5,3,"June 30, 2003","QUÉBEC",806,NA,NA,65,12.4,0,5.67647058823529,0.661538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718954.01",11.2107309895942
"2773","2003","1490",2,3,"September 30, 2003","REGINA",6,NA,NA,3,2,0,5,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200026.833",0.29995975589935
"2774","2003","1490",4,1,"June 30, 2003","REGINA",4,NA,NA,1,4,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200026.833",0.199973170599567
"2775","2003","1490",4,3,"December 31, 2003","REGINA",112,NA,NA,21,5.33333333333333,0,4.6,1.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200026.833",5.59924877678786
"2776","2003","1490",5,3,"March 31, 2003","REGINA",90,NA,NA,9,10,0.888888888888889,7.88888888888889,0.888888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200026.833",4.49939633849025
"2777","2003","1700",2,1,"June 30, 2003","SASKATOON",24,NA,NA,12,2,0,4.75,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"237924.912",1.00872160877378
"2778","2003","1700",2,2,"June 30, 2003","SASKATOON",14,NA,NA,7,2,0,6.66666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"237924.912",0.588420938451372
"2779","2003","1700",4,2,"December 31, 2003","SASKATOON",9,NA,NA,2,4.5,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"237924.912",0.378270603290167
"2780","2003","1700",5,2,"June 30, 2003","SASKATOON",256,NA,NA,3,85.3333333333333,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"237924.912",10.7596971602537
"2781","2003","1700",5,3,"December 31, 2003","SASKATOON",162,NA,NA,4,40.5,1.5,10.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"237924.912",6.80887085922301
"2782","2003","2270",1,1,"March 31, 2003","TORONTO",18118,NA,NA,18118,1,0,6.27880512091038,1.07405555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5156167.9",35.1384988840259
"2783","2003","2270",1,3,"March 31, 2003","TORONTO",38,NA,NA,38,1,0,4.7741935483871,1.05882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5156167.9",0.0736981431500708
"2784","2003","2270",2,1,"September 30, 2003","TORONTO",4110,NA,NA,2056,1.99902723735409,0,6.82445141065831,1.29030662710188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5156167.9",7.97103600912608
"2785","2003","2270",4,1,"March 31, 2003","TORONTO",3945,NA,NA,601,6.56405990016639,0.562396006655574,7.05137614678899,1.2870036101083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5156167.9",7.65103091386919
"2786","2003","2270",4,2,"June 30, 2003","TORONTO",163,NA,NA,19,8.57894736842105,0,5.33333333333333,1.78947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5156167.9",0.316126245617409
"2787","2003","2270",4,3,"March 31, 2003","TORONTO",1324,NA,NA,200,6.62,0.305,7.53535353535354,0.297872340425532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5156167.9",2.56779846133405
"2788","2003","2410",1,1,"June 30, 2003","VANCOUVER",5004,NA,NA,5004,1,0,5.63159009104383,0.320343725019984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2130166.64",23.4911199247773
"2789","2003","2410",1,2,"March 31, 2003","VANCOUVER",39,NA,NA,39,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2130166.64",0.183084267998864
"2790","2003","2410",2,1,"June 30, 2003","VANCOUVER",418,NA,NA,209,2,0,5.38916256157635,0.186602870813397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2130166.64",1.96228779547501
"2791","2003","2410",2,2,"June 30, 2003","VANCOUVER",22,NA,NA,11,2,0,4.63636363636364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2130166.64",0.103278305025
"2792","2003","2410",4,2,"March 31, 2003","VANCOUVER",81,NA,NA,15,5.4,1.4,10.0666666666667,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2130166.64",0.38025194122841
"2793","2003","2410",4,3,"December 31, 2003","VANCOUVER",1951,NA,NA,378,5.16137566137566,0.835978835978836,7.02127659574468,1.32275132275132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2130166.64",9.15890786835343
"2794","2003","2410",5,1,"March 31, 2003","VANCOUVER",260,NA,NA,130,2,2,6.56589147286822,0.430769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2130166.64",1.22056178665909
"2795","2003","2410",5,2,"June 30, 2003","VANCOUVER",1448,NA,NA,22,65.8181818181818,5.59090909090909,11.5909090909091,3.13636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2130166.64",6.79759025800911
"2796","2003","2440",1,1,"March 31, 2003","VICTORIA",744,NA,NA,744,1,0,5.10742496050553,0.237516869095816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"332905.172",22.3487065559919
"2797","2003","2440",1,2,"June 30, 2003",NA,31,NA,NA,31,1,0,13.1739130434783,20.0322580645161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"332905.172",0.931196106499661
"2798","2003","2440",4,2,"June 30, 2003","VICTORIA",27,NA,NA,4,6.75,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"332905.172",0.811041770177124
"2799","2003","2440",5,1,"September 30, 2003","VICTORIA",2,NA,NA,1,2,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"332905.172",0.0600771681612685
"2800","2003","2440",5,3,"December 31, 2003","VICTORIA",195,NA,NA,10,19.5,2.6,8.33333333333333,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"332905.172",5.85752389572367
"2801","2003","2680",1,1,"September 30, 2003",NA,1606,NA,NA,1606,1,0,5.40322580645161,0.429638854296389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709960.273",22.6209840335672
"2802","2003","2680",1,3,"June 30, 2003","WINNIPEG",29,NA,NA,29,1,0,4.83333333333333,0.758620689655172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709960.273",0.408473559759308
"2803","2003","2680",2,1,"June 30, 2003","WINNIPEG",2,NA,NA,1,2,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709960.273",0.0281705903282281
"2804","2003","2680",4,3,"June 30, 2003","WINNIPEG",26,NA,NA,7,3.71428571428571,0,7.6,3.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"709960.273",0.366217674266966
"2805","2004","0140",1,1,"June 30, 2004","CALGARY",8286,NA,NA,8286,1,0,5.21474150279984,0.26249094858798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1083762.24",76.4558839030967
"2806","2004","0140",2,1,"December 31, 2004","CALGARY",576,NA,NA,288,2,0,7.11355311355311,0.541666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1083762.24",5.31481886654401
"2807","2004","0140",2,2,"March 31, 2004","CALGARY",12,NA,NA,6,2,0,4.33333333333333,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1083762.24",0.110725393053
"2808","2004","0140",2,3,"March 31, 2004","CALGARY",244,NA,NA,122,2,0,9.26446280991735,2.49180327868852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1083762.24",2.25141632541101
"2809","2004","0140",4,1,"March 31, 2004","CALGARY",35,NA,NA,10,3.5,0,6.7,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1083762.24",0.322949063071251
"2810","2004","0140",4,3,"June 30, 2004","CALGARY",1150,NA,NA,214,5.37383177570093,0,8.85781990521327,3.1588785046729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1083762.24",10.6111835009125
"2811","2004","0140",5,1,"June 30, 2004","CALGARY",1,NA,NA,1,1,0,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1083762.24",0.00922711608775002
"2812","2004","0340",1,3,"March 31, 2004","EDMONTON",28,NA,NA,28,1,0,10.1111111111111,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1038096.58",0.269724421980082
"2813","2004","0340",2,1,"March 31, 2004","EDMONTON",638,NA,NA,319,2,0,5.63548387096774,0.569078947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1038096.58",6.14586361511758
"2814","2004","0340",2,3,"March 31, 2004","EDMONTON",448,NA,NA,224,2,0,8.64928909952607,6.2303664921466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1038096.58",4.31559075168131
"2815","2004","0580",4,3,"September 30, 2004","HALIFAX",59,NA,NA,13,4.53846153846154,0.153846153846154,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"381569.226",1.54624628978858
"2816","2004","0580",5,2,"March 31, 2004","HALIFAX",607,NA,NA,14,43.3571428571429,0.785714285714286,9.5,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"381569.226",15.9079914898588
"2817","2004","0610",4,1,"September 30, 2004","HAMILTON",725,NA,NA,122,5.94262295081967,0,7.12605042016807,-0.18018018018018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"714418.297",10.1481163492653
"2818","2004","0610",4,3,"December 31, 2004","HAMILTON",407,NA,NA,81,5.02469135802469,0,8.91304347826087,3.04109589041096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"714418.297",5.69694255744965
"2819","2004","0610",5,3,"September 30, 2004","HAMILTON",118,NA,NA,2,59,0,16,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"714418.297",1.65169341960457
"2820","2004","1060",1,1,"March 31, 2004","MONTRÉAL",10473,NA,NA,10473,1,0,5.09222050489438,0.00802139037433155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3753837.1",27.8994525361796
"2821","2004","1060",2,1,"June 30, 2004","MONTRÉAL",1162,NA,NA,581,2,0,5.66382978723404,0.00194552529182879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3753837.1",3.0954992692677
"2822","2004","1060",2,3,"June 30, 2004","MONTRÉAL",8,NA,NA,4,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3753837.1",0.0213115268107931
"2823","2004","1060",4,2,"September 30, 2004","MONTRÉAL",14,NA,NA,4,3.5,0.5,7.66666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3753837.1",0.037295171918888
"2824","2004","1060",5,1,"December 31, 2004","MONTRÉAL",318,NA,NA,159,2,0.0628930817610063,6.12931034482759,0.00833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3753837.1",0.847133190729028
"2825","2004","1060",5,4,"March 31, 2004","MONTRÉAL",407,NA,NA,18,22.6111111111111,1.33333333333333,9.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3753837.1",1.0842239264991
"2826","2004","1265",1,2,"March 31, 2004","OTTAWA",3,NA,NA,3,1,0,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"884435",0.03391996020058
"2827","2004","1265",2,2,"June 30, 2004","OTTAWA",10,NA,NA,5,2,0,6.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"884435",0.113066534001933
"2828","2004","1265",4,1,"March 31, 2004","OTTAWA",1929,NA,NA,383,5.03655352480418,0,6.92663043478261,0.556135770234987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"884435",21.810534408973
"2829","2004","1265",4,2,"March 31, 2004","OTTAWA",159,NA,NA,24,6.625,0,6.09090909090909,2.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"884435",1.79775789063074
"2830","2004","1265",5,2,"March 31, 2004","OTTAWA",447,NA,NA,12,37.25,0,10.7,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"884435",5.05407406988642
"2831","2004","1265",5,3,"March 31, 2004","OTTAWA",796,NA,NA,11,72.3636363636364,0,13.3636363636364,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"884435",9.0000961065539
"2832","2004","1400",1,1,"September 30, 2004",NA,2508,NA,NA,2508,1,0,4.08970976253298,0.0908363345338135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722534.675",34.7111368738116
"2833","2004","1400",2,1,"March 31, 2004","QUÉBEC",260,NA,NA,130,2,0,4.15555555555556,0.284615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722534.675",3.59844321658334
"2834","2004","1400",4,3,"September 30, 2004","QUÉBEC",22,NA,NA,5,4.4,0,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722534.675",0.304483656787821
"2835","2004","1400",5,1,"September 30, 2004","QUÉBEC",190,NA,NA,95,2,0.105263157894737,4.33333333333333,0.336842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722534.675",2.62963158134937
"2836","2004","1400",5,2,"March 31, 2004","QUÉBEC",1097,NA,NA,107,10.2523364485981,0.364485981308411,5.1044776119403,0.803738317757009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722534.675",15.1826623407382
"2837","2004","1400",5,4,"March 31, 2004","QUÉBEC",12,NA,NA,1,12,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722534.675",0.166081994611539
"2838","2004","1490",1,3,"September 30, 2004","REGINA",12,NA,NA,12,1,0,5.41666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200305.777",0.599084069352628
"2839","2004","1490",2,2,"December 31, 2004","REGINA",6,NA,NA,3,2,0,4.5,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200305.777",0.299542034676314
"2840","2004","1490",2,3,"March 31, 2004","REGINA",22,NA,NA,11,2,0,5.18181818181818,4.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200305.777",1.09832079381315
"2841","2004","1490",4,3,"June 30, 2004","REGINA",180,NA,NA,43,4.18604651162791,0,6.57142857142857,1.48837209302326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200305.777",8.98626104028942
"2842","2004","1490",5,3,"December 31, 2004","REGINA",228,NA,NA,7,32.5714285714286,0,10.5714285714286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"200305.777",11.3825973176999
"2843","2004","1700",1,1,"September 30, 2004","SASKATOON",677,NA,NA,677,1,0,5.73553719008264,0.0843195266272189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"239407.135",28.2781881166574
"2844","2004","1700",2,1,"September 30, 2004","SASKATOON",58,NA,NA,29,2,0,6.39130434782609,0.137931034482759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"239407.135",2.42265127144185
"2845","2004","1700",2,2,"June 30, 2004","SASKATOON",10,NA,NA,5,2,0,7.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"239407.135",0.417698495076181
"2846","2004","1700",4,2,"June 30, 2004","SASKATOON",10,NA,NA,2,5,0,9.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"239407.135",0.417698495076181
"2847","2004","2270",1,1,"September 30, 2004","TORONTO",19133,NA,NA,19133,1,0,6.80965830425874,1.05741877919488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",36.5323514182698
"2848","2004","2270",1,2,"September 30, 2004","TORONTO",3,NA,NA,3,1,0,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",0.00572816883158989
"2849","2004","2270",1,3,"September 30, 2004","TORONTO",43,NA,NA,43,1,0,7.14634146341463,0.0697674418604651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",0.0821037532527884
"2850","2004","2270",2,3,"June 30, 2004","TORONTO",14,NA,NA,7,2,0,6.42857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",0.0267314545474195
"2851","2004","2270",4,1,"June 30, 2004","TORONTO",4254,NA,NA,666,6.38738738738739,0.207207207207207,7.65343511450382,0.925925925925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",8.12254340319446
"2852","2004","2270",4,2,"March 31, 2004","TORONTO",227,NA,NA,35,6.48571428571429,0,9.14285714285714,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",0.433431441590302
"2853","2004","2270",4,3,"March 31, 2004","TORONTO",1159,NA,NA,184,6.29891304347826,0.0760869565217391,7.87640449438202,0.85792349726776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",2.21298255860423
"2854","2004","2270",5,2,"June 30, 2004","TORONTO",573,NA,NA,14,40.9285714285714,1.35714285714286,11,3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",1.09408024683367
"2855","2004","2270",5,3,"September 30, 2004","TORONTO",9798,NA,NA,72,136.083333333333,3.73611111111111,15.6388888888889,-1.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",18.7081994039726
"2856","2004","2270",5,4,"September 30, 2004","TORONTO",5,NA,NA,1,5,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5237275.800000001",0.00954694805264981
"2857","2004","2410",1,1,"March 31, 2004","VANCOUVER",4937,NA,NA,4937,1,0,6.21792130025663,0.360542839781244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2155314.48",22.9061700545899
