"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","population","underconstr_per_10kpop"
"1682","2005","0580",4,1,"December 31, 2005","HALIFAX",97,20,4.85,0,4,"384407.296",2.52336521729286
"1683","2005","0580",4,3,"December 31, 2005","HALIFAX",15,4,3.75,1,4,"384407.296",0.390211116076215
"1684","2005","0580",5,2,"December 31, 2005","HALIFAX",678,10,67.8,0,4,"384407.296",17.6375424466449
"1685","2005","0580",5,3,"December 31, 2005","HALIFAX",651,14,46.5,0.214285714285714,4,"384407.296",16.9351624377077
"1686","2005","1490",1,1,"December 31, 2005","REGINA",375,375,1,0,4,"200878.489",18.6680018287075
"1687","2005","1490",1,3,"December 31, 2005","REGINA",5,5,1,0,4,"200878.489",0.248906691049433
"1688","2005","1490",2,1,"December 31, 2005","REGINA",8,4,2,0,4,"200878.489",0.398250705679093
"1689","2005","1490",2,2,"December 31, 2005","REGINA",2,1,2,0,4,"200878.489",0.0995626764197733
"1690","2005","1490",2,3,"December 31, 2005","REGINA",26,13,2,0,4,"200878.489",1.29431479345705
"1691","2005","1490",4,2,"December 31, 2005","REGINA",4,1,4,0,4,"200878.489",0.199125352839547
"1692","2005","1490",4,3,"December 31, 2005","REGINA",171,42,4.07142857142857,0,4,"200878.489",8.51260883389062
"1693","2005","1490",5,1,"December 31, 2005","REGINA",2,2,1,0,4,"200878.489",0.0995626764197733
"1694","2005","1490",5,2,"December 31, 2005","REGINA",38,1,38,0,4,"200878.489",1.89169085197569
"1695","2005","1490",5,3,"December 31, 2005","REGINA",127,5,25.4,0,4,"200878.489",6.32222995265561
"1696","2005","2410",1,1,"December 31, 2005","VANCOUVER",3120,3120,1,0,4,"2185166.7",14.2780868846299
"1697","2005","2410",1,2,"December 31, 2005","VANCOUVER",11,11,1,0,4,"2185166.7",0.0503394088881182
"1698","2005","2410",1,3,"December 31, 2005","VANCOUVER",149,149,1,0,4,"2185166.7",0.681870174939056
"1699","2005","2410",2,1,"December 31, 2005","VANCOUVER",270,135,2,0,4,"2185166.7",1.23560367270836
"1700","2005","2410",2,3,"December 31, 2005","VANCOUVER",320,160,2,0,4,"2185166.7",1.46441916765435
"1701","2005","2410",4,2,"December 31, 2005","VANCOUVER",9,1,9,0,4,"2185166.7",0.0411867890902785
"1702","2005","2410",4,3,"December 31, 2005","VANCOUVER",2540,448,5.66964285714286,1,4,"2185166.7",11.6238271432564
"1703","2005","2410",5,1,"December 31, 2005","VANCOUVER",127,64,1.984375,2.015625,4,"2185166.7",0.58119135716282
"1704","2005","2410",5,2,"December 31, 2005","VANCOUVER",933,21,44.4285714285714,4.33333333333333,4,"2185166.7",4.26969713569221
"1705","2005","2410",5,3,"December 31, 2005","VANCOUVER",14081,179,78.6648044692737,10.9385474860335,4,"2185166.7",64.4390196866903
"1706","2006","0580",1,1,"December 31, 2006","HALIFAX",401,401,1,0,4,"386017.781",10.3881225098281
"1707","2006","0580",1,2,"December 31, 2006","HALIFAX",1,1,1,0,4,"386017.781",0.025905542418524
"1708","2006","0580",2,1,"December 31, 2006","HALIFAX",68,34,2,0,4,"386017.781",1.76157688445963
"1709","2006","0580",4,1,"December 31, 2006","HALIFAX",122,24,5.08333333333333,0,4,"386017.781",3.16047617505993
"1710","2006","0580",4,3,"December 31, 2006","HALIFAX",15,3,5,0,4,"386017.781",0.38858313627786
"1711","2006","0580",5,2,"December 31, 2006","HALIFAX",1261,16,78.8125,0,4,"386017.781",32.6668889897587
"1712","2006","0580",5,3,"December 31, 2006","HALIFAX",390,5,78,0,4,"386017.781",10.1031615432244
"1713","2006","1490",1,1,"December 31, 2006","REGINA",463,463,1,0,4,"202804.938",22.8298188676254
"1714","2006","1490",1,3,"December 31, 2006","REGINA",22,22,1,0,4,"202804.938",1.08478620969278
"1715","2006","1490",2,1,"December 31, 2006","REGINA",6,3,2,0,4,"202804.938",0.295850784461668
"1716","2006","1490",2,2,"December 31, 2006","REGINA",8,4,2,0,4,"202804.938",0.394467712615558
"1717","2006","1490",2,3,"December 31, 2006","REGINA",6,3,2,0,4,"202804.938",0.295850784461668
"1718","2006","1490",4,2,"December 31, 2006","REGINA",25,7,3.57142857142857,0,4,"202804.938",1.23271160192362
"1719","2006","1490",4,3,"December 31, 2006","REGINA",131,32,4.09375,0,4,"202804.938",6.45940879407976
"1720","2006","1490",5,1,"December 31, 2006","REGINA",2,2,1,0,4,"202804.938",0.0986169281538894
"1721","2006","1490",5,2,"December 31, 2006","REGINA",2,1,2,0,4,"202804.938",0.0986169281538894
"1722","2006","1490",5,3,"December 31, 2006","REGINA",46,2,23,0,4,"202804.938",2.26818934753946
"1723","2006","2410",1,1,"December 31, 2006","VANCOUVER",3512,3512,1,0,4,"2212623.72",15.8725587557201
"1724","2006","2410",1,2,"December 31, 2006","VANCOUVER",3,3,1,0,4,"2212623.72",0.0135585638573919
"1725","2006","2410",1,3,"December 31, 2006","VANCOUVER",61,61,1,0,4,"2212623.72",0.275690798433635
"1726","2006","2410",2,1,"December 31, 2006","VANCOUVER",226,113,2,0,4,"2212623.72",1.02141181059019
"1727","2006","2410",2,3,"December 31, 2006","VANCOUVER",240,120,2,0,4,"2212623.72",1.08468510859135
"1728","2006","2410",4,2,"December 31, 2006","VANCOUVER",9,1,9,0,4,"2212623.72",0.0406756915721757
"1729","2006","2410",4,3,"December 31, 2006","VANCOUVER",2507,438,5.72374429223744,0.561643835616438,4,"2212623.72",11.3304398634938
"1730","2006","2410",5,1,"December 31, 2006","VANCOUVER",172,86,2,2,4,"2212623.72",0.777357661157135
"1731","2006","2410",5,2,"December 31, 2006","VANCOUVER",718,101,7.10891089108911,2.1980198019802,4,"2212623.72",3.24501628320246
"1732","2006","2410",5,3,"December 31, 2006","VANCOUVER",14729,174,84.6494252873563,11.7298850574713,4,"2212623.72",66.5680290185084
"1733","2007","0580",1,1,"December 31, 2007","HALIFAX",581,581,1,0,4,"389455.75",14.9182545128683
"1734","2007","0580",1,2,"December 31, 2007","HALIFAX",27,27,1,0,4,"389455.75",0.693275166690953
"1735","2007","0580",2,1,"December 31, 2007","HALIFAX",94,47,2,0,4,"389455.75",2.41362465440554
"1736","2007","0580",4,1,"December 31, 2007","HALIFAX",91,22,4.13636363636364,0,4,"389455.75",2.33659408032877
"1737","2007","0580",4,3,"December 31, 2007","HALIFAX",56,9,6.22222222222222,0,4,"389455.75",1.43790404943309
"1738","2007","0580",5,2,"December 31, 2007","HALIFAX",1153,14,82.3571428571429,0,4,"389455.75",29.6054173035062
"1739","2007","0580",5,3,"December 31, 2007","HALIFAX",467,7,66.7142857142857,0,4,"389455.75",11.9910926979509
"1740","2007","1490",1,1,"December 31, 2007","REGINA",683,683,1,0,4,"205574.063",33.2240356605687
"1741","2007","1490",1,2,"December 31, 2007","REGINA",1,1,1,0,4,"205574.063",0.048644268902736
"1742","2007","1490",1,3,"December 31, 2007","REGINA",12,12,1,0,4,"205574.063",0.583731226832833
"1743","2007","1490",2,1,"December 31, 2007","REGINA",6,3,2,0,4,"205574.063",0.291865613416416
"1744","2007","1490",2,3,"December 31, 2007","REGINA",40,20,2,0,4,"205574.063",1.94577075610944
"1745","2007","1490",4,1,"December 31, 2007","REGINA",11,3,3.66666666666667,0,4,"205574.063",0.535086957930096
"1746","2007","1490",4,3,"December 31, 2007","REGINA",145,35,4.14285714285714,0,4,"205574.063",7.05341899089673
"1747","2007","1490",5,2,"December 31, 2007","REGINA",37,2,18.5,0,4,"205574.063",1.79983794940123
"1748","2007","1490",5,3,"December 31, 2007","REGINA",240,8,30,0.375,4,"205574.063",11.6746245366567
"1749","2007","2410",1,1,"December 31, 2007","VANCOUVER",3152,3152,1,0,4,"2248043.41",14.0210815590968
"1750","2007","2410",1,2,"December 31, 2007","VANCOUVER",1,1,1,0,4,"2248043.41",0.00444831267737841
"1751","2007","2410",1,3,"December 31, 2007","VANCOUVER",89,89,1,0,4,"2248043.41",0.395899828286679
"1752","2007","2410",2,1,"December 31, 2007","VANCOUVER",228,114,2,0,4,"2248043.41",1.01421529044228
"1753","2007","2410",2,3,"December 31, 2007","VANCOUVER",264,132,2,0,4,"2248043.41",1.1743545468279
"1754","2007","2410",4,1,"December 31, 2007","VANCOUVER",10,3,3.33333333333333,0,4,"2248043.41",0.0444831267737841
"1755","2007","2410",4,3,"December 31, 2007","VANCOUVER",2194,389,5.6401028277635,0.316195372750643,4,"2248043.41",9.75959801416824
"1756","2007","2410",5,1,"December 31, 2007","VANCOUVER",290,145,2,1.96551724137931,4,"2248043.41",1.29001067643974
"1757","2007","2410",5,2,"December 31, 2007","VANCOUVER",581,73,7.95890410958904,2.17808219178082,4,"2248043.41",2.58446966555686
"1758","2007","2410",5,3,"December 31, 2007","VANCOUVER",18295,206,88.8106796116505,11.6019417475728,4,"2248043.41",81.3818804326381
"1759","2008","0580",1,1,"December 31, 2008","HALIFAX",594,594,1,0,4,"393132.594",15.1094060646622
"1760","2008","0580",1,2,"December 31, 2008","HALIFAX",1,1,1,0,4,"393132.594",0.0254367105465694
"1761","2008","0580",2,1,"December 31, 2008","HALIFAX",78,39,2,0,4,"393132.594",1.98406342263242
"1762","2008","0580",4,1,"December 31, 2008","HALIFAX",142,26,5.46153846153846,0,4,"393132.594",3.61201289761286
"1763","2008","0580",4,2,"December 31, 2008","HALIFAX",9,2,4.5,0,4,"393132.594",0.228930394919125
"1764","2008","0580",4,3,"December 31, 2008","HALIFAX",26,4,6.5,0,4,"393132.594",0.661354474210805
"1765","2008","0580",5,2,"December 31, 2008","HALIFAX",693,13,53.3076923076923,0,4,"393132.594",17.6276404087726
"1766","2008","0580",5,3,"December 31, 2008","HALIFAX",427,8,53.375,0,4,"393132.594",10.8614754033851
"1767","2008","1490",1,1,"December 31, 2008","REGINA",905,905,1,0,4,"209950.406",43.1054179528474
"1768","2008","1490",1,3,"December 31, 2008","REGINA",12,12,1,0,4,"209950.406",0.571563552965932
"1769","2008","1490",2,1,"December 31, 2008","REGINA",8,4,2,0,4,"209950.406",0.381042368643955
"1770","2008","1490",2,3,"December 31, 2008","REGINA",36,18,2,0,4,"209950.406",1.7146906588978
"1771","2008","1490",4,3,"December 31, 2008","REGINA",87,23,3.78260869565217,0,4,"209950.406",4.14383575900301
"1772","2008","1490",5,2,"December 31, 2008","REGINA",39,1,39,0,4,"209950.406",1.85758154713928
"1773","2008","1490",5,3,"December 31, 2008","REGINA",383,10,38.3,0.3,4,"209950.406",18.2424033988293
"1774","2008","2410",1,1,"December 31, 2008","VANCOUVER",3126,3126,1,0,4,"2295908.66",13.6155242343134
"1775","2008","2410",1,3,"December 31, 2008","VANCOUVER",35,35,1,0,4,"2295908.66",0.152445088995831
"1776","2008","2410",2,1,"December 31, 2008","VANCOUVER",295,148,1.99324324324324,0,4,"2295908.66",1.28489432153629
"1777","2008","2410",2,3,"December 31, 2008","VANCOUVER",342,171,2,0,4,"2295908.66",1.48960629818784
"1778","2008","2410",4,2,"December 31, 2008","VANCOUVER",9,2,4.5,1,4,"2295908.66",0.0392001657417852
"1779","2008","2410",4,3,"December 31, 2008","VANCOUVER",2267,390,5.81282051282051,0.397435897435897,4,"2295908.66",9.87408619295856
"1780","2008","2410",5,1,"December 31, 2008","VANCOUVER",596,298,2,1.97986577181208,4,"2295908.66",2.59592208690044
"1781","2008","2410",5,2,"December 31, 2008","VANCOUVER",1071,192,5.578125,2.16666666666667,4,"2295908.66",4.66481972327244
"1782","2008","2410",5,3,"December 31, 2008","VANCOUVER",17797,201,88.5422885572139,10.452736318408,4,"2295908.66",77.5161499673946
"1783","2009","0580",1,1,"December 31, 2009","HALIFAX",534,534,1,0,4,"397861.56299999997",13.4217539380651
"1784","2009","0580",1,2,"December 31, 2009","HALIFAX",1,1,1,0,4,"397861.56299999997",0.025134370670534
"1785","2009","0580",2,1,"December 31, 2009","HALIFAX",82,41,2,0,4,"397861.56299999997",2.06101839498379
"1786","2009","0580",4,1,"December 31, 2009","HALIFAX",142,26,5.46153846153846,0,4,"397861.56299999997",3.56908063521582
"1787","2009","0580",4,3,"December 31, 2009","HALIFAX",15,2,7.5,0,4,"397861.56299999997",0.377015560058009
"1788","2009","0580",5,2,"December 31, 2009","HALIFAX",479,8,59.875,0.5,4,"397861.56299999997",12.0393635511858
"1789","2009","0580",5,3,"December 31, 2009","HALIFAX",380,7,54.2857142857143,3.28571428571429,4,"397861.56299999997",9.55106085480291
"1790","2009","1490",1,1,"December 31, 2009","REGINA",618,618,1,0,4,"213962.90600000002",28.8835112381583
"1791","2009","1490",1,3,"December 31, 2009","REGINA",6,6,1,0,4,"213962.90600000002",0.28042243920542
"1792","2009","1490",2,1,"December 31, 2009","REGINA",14,7,2,0,4,"213962.90600000002",0.654319024812647
"1793","2009","1490",4,3,"December 31, 2009","REGINA",113,28,4.03571428571429,0,4,"213962.90600000002",5.28128927170208
"1794","2009","1490",5,2,"December 31, 2009","REGINA",109,2,54.5,0,4,"213962.90600000002",5.09434097889846
"1795","2009","1490",5,3,"December 31, 2009","REGINA",315,7,45,0,4,"213962.90600000002",14.7221780582846
"1796","2009","2410",1,1,"December 31, 2009","VANCOUVER",2714,2714,1,0,4,"2340698.16",11.594831176353
"1797","2009","2410",1,2,"December 31, 2009","VANCOUVER",5,5,1,0,4,"2340698.16",0.0213611480772899
"1798","2009","2410",1,3,"December 31, 2009","VANCOUVER",27,27,1,0,4,"2340698.16",0.115350199617365
"1799","2009","2410",2,1,"December 31, 2009","VANCOUVER",190,95,2,0,4,"2340698.16",0.811723626937016
"1800","2009","2410",2,3,"December 31, 2009","VANCOUVER",254,127,2,0,4,"2340698.16",1.08514632232633
"1801","2009","2410",4,1,"December 31, 2009","VANCOUVER",11,3,3.66666666666667,0,4,"2340698.16",0.0469945257700378
"1802","2009","2410",4,2,"December 31, 2009","VANCOUVER",5,1,5,2,4,"2340698.16",0.0213611480772899
"1803","2009","2410",4,3,"December 31, 2009","VANCOUVER",1727,321,5.38006230529595,0.280373831775701,4,"2340698.16",7.37814054589593
"1804","2009","2410",5,1,"December 31, 2009","VANCOUVER",696,348,2,1.95689655172414,4,"2340698.16",2.97347181235875
"1805","2009","2410",5,2,"December 31, 2009","VANCOUVER",653,155,4.21290322580645,2.07741935483871,4,"2340698.16",2.78976593889406
"1806","2009","2410",5,3,"December 31, 2009","VANCOUVER",10842,120,90.35,11.6083333333333,4,"2340698.16",46.3195134907954
"1807","2010","0580",1,1,"December 31, 2010","HALIFAX",558,558,1,0,4,"401742",13.8895111788163
"1808","2010","0580",2,1,"December 31, 2010","HALIFAX",110,55,2,0,4,"401742",2.73807568041181
"1809","2010","0580",4,1,"December 31, 2010","HALIFAX",132,25,5.28,0,4,"401742",3.28569081649417
"1810","2010","0580",5,1,"December 31, 2010","HALIFAX",2,1,2,0,4,"401742",0.0497831941893056
"1811","2010","0580",5,2,"December 31, 2010","HALIFAX",935,14,66.7857142857143,0.428571428571429,4,"401742",23.2736432835004
"1812","2010","0580",5,3,"December 31, 2010","HALIFAX",244,5,48.8,1.2,4,"401742",6.07354969109528
"1813","2010","1490",1,1,"December 31, 2010","REGINA",579,579,1,0,4,"217910.062",26.5705949824382
"1814","2010","1490",1,2,"December 31, 2010","REGINA",1,1,1,0,4,"217910.062",0.045890492197648
"1815","2010","1490",1,3,"December 31, 2010","REGINA",2,2,1,0,4,"217910.062",0.0917809843952961
"1816","2010","1490",2,1,"December 31, 2010","REGINA",8,4,2,0,4,"217910.062",0.367123937581184
"1817","2010","1490",2,2,"December 31, 2010","REGINA",60,30,2,0,4,"217910.062",2.75342953185888
"1818","2010","1490",2,3,"December 31, 2010","REGINA",6,3,2,0,4,"217910.062",0.275342953185888
"1819","2010","1490",4,3,"December 31, 2010","REGINA",119,26,4.57692307692308,0,4,"217910.062",5.46096857152012
"1820","2010","1490",5,2,"December 31, 2010","REGINA",150,2,75,2,4,"217910.062",6.88357382964721
"1821","2010","1490",5,3,"December 31, 2010","REGINA",369,20,18.45,1.15,4,"217910.062",16.9335916209321
"1822","2010","2410",1,1,"December 31, 2010","VANCOUVER",3128,3128,1,0,4,"2369558.16",13.200773261459
"1823","2010","2410",1,2,"December 31, 2010","VANCOUVER",168,168,1,0,4,"2369558.16",0.708992937316212
"1824","2010","2410",1,3,"December 31, 2010","VANCOUVER",30,30,1,0,4,"2369558.16",0.126605881663609
"1825","2010","2410",2,1,"December 31, 2010","VANCOUVER",192,96,2,0,4,"2369558.16",0.8102776426471
"1826","2010","2410",2,3,"December 31, 2010","VANCOUVER",134,67,2,0,4,"2369558.16",0.565506271430789
"1827","2010","2410",4,1,"December 31, 2010","VANCOUVER",17,4,4.25,0,4,"2369558.16",0.071743332942712
"1828","2010","2410",4,3,"December 31, 2010","VANCOUVER",1732,327,5.29663608562691,0.241590214067278,4,"2369558.16",7.30937956804572
"1829","2010","2410",5,1,"December 31, 2010","VANCOUVER",1058,529,2,1.76937618147448,4,"2369558.16",4.46496742666996
"1830","2010","2410",5,2,"December 31, 2010","VANCOUVER",784,87,9.01149425287356,2.18390804597701,4,"2369558.16",3.30863370747566
"1831","2010","2410",5,3,"December 31, 2010","VANCOUVER",8646,96,90.0625,10.1458333333333,4,"2369558.16",36.4878150954522
"1832","2011","0580",1,1,"December 31, 2011","HALIFAX",563,563,1,0,4,"404189.5",13.9291099843019
"1833","2011","0580",1,2,"December 31, 2011","HALIFAX",1,1,1,0,4,"404189.5",0.0247408703095949
"1834","2011","0580",2,1,"December 31, 2011","HALIFAX",98,49,2,0,4,"404189.5",2.4246052903403
"1835","2011","0580",4,1,"December 31, 2011","HALIFAX",179,36,4.97222222222222,0.0555555555555556,4,"404189.5",4.42861578541748
"1836","2011","0580",4,3,"December 31, 2011","HALIFAX",6,1,6,0,4,"404189.5",0.148445221857569
"1837","2011","0580",5,2,"December 31, 2011","HALIFAX",1970,24,82.0833333333333,1.79166666666667,4,"404189.5",48.7395145099019
"1838","2011","0580",5,3,"December 31, 2011","HALIFAX",212,4,53,3,4,"404189.5",5.24506450563411
"1839","2011","1490",1,1,"December 31, 2011","REGINA",838,838,1,0,4,"224481.656",37.3304444974337
"1840","2011","1490",1,2,"December 31, 2011","REGINA",11,11,1,0,4,"224481.656",0.490017767866075
"1841","2011","1490",1,3,"December 31, 2011","REGINA",2,2,1,0,4,"224481.656",0.0890941396120136
"1842","2011","1490",2,1,"December 31, 2011","REGINA",42,21,2,0,4,"224481.656",1.87097693185228
"1843","2011","1490",2,2,"December 31, 2011","REGINA",24,12,2,0,4,"224481.656",1.06912967534416
"1844","2011","1490",2,3,"December 31, 2011","REGINA",2,1,2,0,4,"224481.656",0.0890941396120136
"1845","2011","1490",4,2,"December 31, 2011","REGINA",32,8,4,0,4,"224481.656",1.42550623379222
"1846","2011","1490",4,3,"December 31, 2011","REGINA",120,22,5.45454545454545,0.0909090909090909,4,"224481.656",5.34564837672081
"1847","2011","1490",5,2,"December 31, 2011","REGINA",164,4,41,1,4,"224481.656",7.30571944818511
"1848","2011","1490",5,3,"December 31, 2011","REGINA",438,34,12.8823529411765,0.882352941176471,4,"224481.656",19.511616575031
"1849","2011","2410",1,1,"December 31, 2011","VANCOUVER",3135,3135,1,0,4,"2413758",12.9880460261551
"1850","2011","2410",1,2,"December 31, 2011","VANCOUVER",288,288,1,0,4,"2413758",1.19316020910133
"1851","2011","2410",1,3,"December 31, 2011","VANCOUVER",34,34,1,0,4,"2413758",0.14085919135224
"1852","2011","2410",2,1,"December 31, 2011","VANCOUVER",244,122,2,0,4,"2413758",1.01087184382196
"1853","2011","2410",2,3,"December 31, 2011","VANCOUVER",202,101,2,0,4,"2413758",0.836869313328014
"1854","2011","2410",4,1,"December 31, 2011","VANCOUVER",10,2,5,0,4,"2413758",0.0414291739271294
"1855","2011","2410",4,3,"December 31, 2011","VANCOUVER",2291,435,5.26666666666667,0.468965517241379,4,"2413758",9.49142374670535
"1856","2011","2410",5,1,"December 31, 2011","VANCOUVER",2097,1049,1.99904671115348,1.49952335557674,4,"2413758",8.68769777251904
"1857","2011","2410",5,2,"December 31, 2011","VANCOUVER",1496,43,34.7906976744186,3.02325581395349,4,"2413758",6.19780441949856
"1858","2011","2410",5,3,"December 31, 2011","VANCOUVER",10852,143,75.8881118881119,7.84615384615385,4,"2413758",44.9589395457208
"1859","2012","0580",1,1,"December 31, 2012","HALIFAX",683,683,1,0,4,"405422.656",16.8466164850935
"1860","2012","0580",2,1,"December 31, 2012","HALIFAX",110,55,2,0,4,"405422.656",2.71321788193307
"1861","2012","0580",2,2,"December 31, 2012","HALIFAX",2,1,2,0,4,"405422.656",0.0493312342169649
"1862","2012","0580",2,3,"December 31, 2012","HALIFAX",2,1,2,0,4,"405422.656",0.0493312342169649
"1863","2012","0580",4,1,"December 31, 2012","HALIFAX",138,28,4.92857142857143,0,4,"405422.656",3.40385516097058
"1864","2012","0580",4,2,"December 31, 2012","HALIFAX",5,1,5,0,4,"405422.656",0.123328085542412
"1865","2012","0580",4,3,"December 31, 2012","HALIFAX",22,4,5.5,0,4,"405422.656",0.542643576386614
"1866","2012","0580",5,2,"December 31, 2012","HALIFAX",2227,29,76.7931034482759,1.27586206896552,4,"405422.656",54.9303293005904
"1867","2012","0580",5,3,"December 31, 2012","HALIFAX",438,6,73,3.83333333333333,4,"405422.656",10.8035402935153
"1868","2012","1490",1,1,"December 31, 2012","REGINA",1067,1067,1,0,4,"230409.375",46.3088795757551
"1869","2012","1490",1,3,"December 31, 2012","REGINA",5,5,1,0,4,"230409.375",0.217005058930436
"1870","2012","1490",2,1,"December 31, 2012","REGINA",154,77,2,0,4,"230409.375",6.68375581505744
"1871","2012","1490",2,2,"December 31, 2012","REGINA",190,95,2,0,4,"230409.375",8.24619223935658
"1872","2012","1490",2,3,"December 31, 2012","REGINA",2,1,2,0,4,"230409.375",0.0868020235721745
"1873","2012","1490",4,1,"December 31, 2012","REGINA",24,6,4,0,4,"230409.375",1.04162428286609
"1874","2012","1490",4,2,"December 31, 2012","REGINA",11,2,5.5,0,4,"230409.375",0.47741112964696
"1875","2012","1490",4,3,"December 31, 2012","REGINA",142,27,5.25925925925926,0,4,"230409.375",6.16294367362439
"1876","2012","1490",5,2,"December 31, 2012","REGINA",294,12,24.5,2.66666666666667,4,"230409.375",12.7598974651097
"1877","2012","1490",5,3,"December 31, 2012","REGINA",812,51,15.921568627451,1.76470588235294,4,"230409.375",35.2416215703029
"1878","2012","2410",1,1,"December 31, 2012","VANCOUVER",2866,2866,1,0,4,"2453661.88",11.6805009824744
"1879","2012","2410",1,2,"December 31, 2012","VANCOUVER",342,342,1,0,4,"2453661.88",1.39383507885773
"1880","2012","2410",1,3,"December 31, 2012","VANCOUVER",37,37,1,0,4,"2453661.88",0.150795023151275
"1881","2012","2410",2,1,"December 31, 2012","VANCOUVER",334,167,2,0,4,"2453661.88",1.36123074952772
"1882","2012","2410",2,3,"December 31, 2012","VANCOUVER",120,60,2,0,4,"2453661.88",0.48906493995008
"1883","2012","2410",4,1,"December 31, 2012","VANCOUVER",45,8,5.625,0,4,"2453661.88",0.18339935248128
"1884","2012","2410",4,2,"December 31, 2012","VANCOUVER",11,1,11,0,4,"2453661.88",0.0448309528287573
"1885","2012","2410",4,3,"December 31, 2012","VANCOUVER",1775,315,5.63492063492064,0.2,4,"2453661.88",7.23408557009493
"1886","2012","2410",5,1,"December 31, 2012","VANCOUVER",2044,1017,2.00983284169125,1.73942969518191,4,"2453661.88",8.33040614381636
"1887","2012","2410",5,2,"December 31, 2012","VANCOUVER",1342,31,43.2903225806452,3.96774193548387,4,"2453661.88",5.46937624510839
"1888","2012","2410",5,3,"December 31, 2012","VANCOUVER",13992,187,74.8235294117647,8.49732620320856,4,"2453661.88",57.0249719981793
"1889","2013","0580",1,1,"December 31, 2013","HALIFAX",428,428,1,0,4,"406925.656",10.5178917497402
"1890","2013","0580",2,1,"December 31, 2013","HALIFAX",94,47,2,0,4,"406925.656",2.3100042627934
"1891","2013","0580",4,1,"December 31, 2013","HALIFAX",159,30,5.3,0,4,"406925.656",3.9073476360016
"1892","2013","0580",5,2,"December 31, 2013","HALIFAX",1920,23,83.4782608695652,0.478260869565217,4,"406925.656",47.1830657932269
"1893","2013","0580",5,3,"December 31, 2013","HALIFAX",104,2,52,2,4,"406925.656",2.55574939713312
"1894","2013","1490",1,1,"December 31, 2013","REGINA",1190,1190,1,0,4,"235394.34399999998",50.5534661444542
"1895","2013","1490",1,2,"December 31, 2013","REGINA",1,1,1,0,4,"235394.34399999998",0.0424819043230707
"1896","2013","1490",1,3,"December 31, 2013","REGINA",2,2,1,0,4,"235394.34399999998",0.0849638086461415
"1897","2013","1490",2,1,"December 31, 2013","REGINA",68,34,2,0,4,"235394.34399999998",2.88876949396881
"1898","2013","1490",2,2,"December 31, 2013","REGINA",58,29,2,0,4,"235394.34399999998",2.4639504507381
"1899","2013","1490",2,3,"December 31, 2013","REGINA",4,2,2,0,4,"235394.34399999998",0.169927617292283
"1900","2013","1490",4,1,"December 31, 2013","REGINA",4,1,4,0,4,"235394.34399999998",0.169927617292283
"1901","2013","1490",4,3,"December 31, 2013","REGINA",368,69,5.33333333333333,0,4,"235394.34399999998",15.63334079089
"1902","2013","1490",5,2,"December 31, 2013","REGINA",680,104,6.53846153846154,0.451923076923077,4,"235394.34399999998",28.8876949396881
"1903","2013","1490",5,3,"December 31, 2013","REGINA",1120,46,24.3478260869565,1.95652173913043,4,"235394.34399999998",47.5797328418392
"1904","2013","2410",1,1,"December 31, 2013","VANCOUVER",3340,3340,1,0,4,"2502439.06",13.3469783675771
"1905","2013","2410",1,2,"December 31, 2013","VANCOUVER",323,323,1,0,4,"2502439.06",1.29074072237348
"1906","2013","2410",1,3,"December 31, 2013","VANCOUVER",11,11,1,0,4,"2502439.06",0.043957114384236
"1907","2013","2410",2,1,"December 31, 2013","VANCOUVER",366,183,2,0,4,"2502439.06",1.46257307860276
"1908","2013","2410",2,3,"December 31, 2013","VANCOUVER",146,73,2,0,4,"2502439.06",0.583430790918041
"1909","2013","2410",4,1,"December 31, 2013","VANCOUVER",30,7,4.28571428571429,0,4,"2502439.06",0.119883039229735
"1910","2013","2410",4,2,"December 31, 2013","VANCOUVER",8,1,8,0,4,"2502439.06",0.0319688104612625
"1911","2013","2410",4,3,"December 31, 2013","VANCOUVER",1973,364,5.42032967032967,0.21978021978022,4,"2502439.06",7.88430788000887
"1912","2013","2410",5,1,"December 31, 2013","VANCOUVER",1,1,1,0,4,"2502439.06",0.00399610130765782
"1913","2013","2410",5,2,"December 31, 2013","VANCOUVER",2702,967,2.79420889348501,0.583247156153051,4,"2502439.06",10.7974657332914
"1914","2013","2410",5,3,"December 31, 2013","VANCOUVER",14305,169,84.6449704142012,10.2248520710059,4,"2502439.06",57.1642292060451
"1915","2014","0580",1,1,"December 31, 2014","HALIFAX",338,338,1,0,4,"407424.81299999997",8.29600920747063
"1916","2014","0580",2,1,"December 31, 2014","HALIFAX",54,27,2,0,4,"407424.81299999997",1.32539792072016
"1917","2014","0580",4,0,"December 31, 2014","HALIFAX",5,1,5,0,4,"407424.81299999997",0.122722029696311
"1918","2014","0580",4,1,"December 31, 2014","HALIFAX",159,34,4.67647058823529,0,4,"407424.81299999997",3.90256054434269
"1919","2014","0580",4,2,"December 31, 2014","HALIFAX",12,3,4,0.666666666666667,4,"407424.81299999997",0.294532871271147
"1920","2014","0580",5,0,"December 31, 2014","HALIFAX",44,4,11,3.25,4,"407424.81299999997",1.07995386132754
"1921","2014","0580",5,2,"December 31, 2014","HALIFAX",1756,26,67.5384615384615,6.96153846153846,4,"407424.81299999997",43.0999768293445
"1922","2014","0580",5,3,"December 31, 2014","HALIFAX",238,4,59.5,4.75,4,"407424.81299999997",5.84156861354441
