"","ref_yy","CSDuid","date_pbi","metcode","metro","municipality","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","ref_qq","population","starts_per_10kpop"
"21","1988","2420140","December 31, 1988","1400",NA,NA,268,NA,NA,124,2.16129032258065,0,0.209677419354839,4,"646773.4430000001",4.14364570624462
"22","1988","2420150","December 31, 1988","1400",NA,NA,44,NA,NA,41,1.07317073170732,0,0.121951219512195,4,"646773.4430000001",0.680300041323744
"23","1988","2420170","September 30, 1988","1400",NA,NA,63,NA,NA,57,1.10526315789474,0,0.087719298245614,4,"646773.4430000001",0.974065968258996
"24","1988","2420200","September 30, 1988","1400",NA,NA,39,NA,NA,25,1.56,0,0.2,4,"646773.4430000001",0.602993218446045
"25","1988","2420230","December 31, 1988","1400",NA,NA,1037,NA,NA,383,2.70757180156658,0,0.169712793733681,4,"646773.4430000001",16.0334350648346
"26","1988","2420260","December 31, 1988","1400",NA,NA,6,NA,NA,1,6,0,0,4,"646773.4430000001",0.0927681874532378
"27","1988","2420270","June 30, 1988","1400",NA,NA,2,NA,NA,2,1,0,0,4,"646773.4430000001",0.0309227291510793
"28","1988","2420290","September 30, 1988","1400",NA,NA,72,NA,NA,66,1.09090909090909,0,0.378787878787879,4,"646773.4430000001",1.11321824943885
"29","1988","2420320","September 30, 1988","1400",NA,NA,12,NA,NA,12,1,0,0.25,4,"646773.4430000001",0.185536374906476
"30","1988","2420350","December 31, 1988","1400",NA,NA,53,NA,NA,48,1.10416666666667,0,0.166666666666667,4,"646773.4430000001",0.8194523225036
"31","1988","2420400","September 30, 1988","1400",NA,NA,398,NA,NA,88,4.52272727272727,0,0.125,4,"646773.4430000001",6.15362310106477
"32","1988","2420430","December 31, 1988","1400",NA,NA,193,NA,NA,119,1.6218487394958,0,0.0756302521008403,4,"646773.4430000001",2.98404336307915
"33","1988","2420470","December 31, 1988","1400",NA,NA,14,NA,NA,14,1,0,0.857142857142857,4,"646773.4430000001",0.216459104057555
"34","1988","2420490","September 30, 1988","1400",NA,NA,2,NA,NA,2,1,0,0,4,"646773.4430000001",0.0309227291510793
"35","1988","2420530","December 31, 1988","1400",NA,NA,32,NA,NA,29,1.10344827586207,0,0.344827586206897,4,"646773.4430000001",0.494763666417268
"36","1988","2420560","December 31, 1988","1400",NA,NA,41,NA,NA,35,1.17142857142857,0,0.342857142857143,4,"646773.4430000001",0.633915947597125
"37","1988","2420830","December 31, 1988","1400",NA,NA,13,NA,NA,11,1.18181818181818,0,0,4,"646773.4430000001",0.200997739482015
"38","1988","2421170","September 30, 1988","1400",NA,NA,16,NA,NA,16,1,0,0.125,4,"646773.4430000001",0.247381833208634
"39","1988","2421220","September 30, 1988","1400",NA,NA,61,NA,NA,60,1.01666666666667,0,0.0333333333333333,4,"646773.4430000001",0.943143239107917
"40","1988","2421260","September 30, 1988","1400",NA,NA,31,NA,NA,23,1.34782608695652,0,0.130434782608696,4,"646773.4430000001",0.479302301841728
"41","1988","2421300","September 30, 1988","1400",NA,NA,178,NA,NA,139,1.28057553956835,0,0.00719424460431655,4,"646773.4430000001",2.75212289444605
"42","1988","2421340","December 31, 1988","1400",NA,NA,30,NA,NA,26,1.15384615384615,0,0.0384615384615385,4,"646773.4430000001",0.463840937266189
"43","1988","2421380","December 31, 1988","1400",NA,NA,2,NA,NA,2,1,0,0,4,"646773.4430000001",0.0309227291510793
"44","1988","2421420","December 31, 1988","1400",NA,NA,56,NA,NA,35,1.6,0,0.171428571428571,4,"646773.4430000001",0.865836416230219
"45","1988","2421460","September 30, 1988","1400",NA,NA,71,NA,NA,43,1.65116279069767,0,0.0465116279069767,4,"646773.4430000001",1.09775688486331
"46","1988","2421500","September 30, 1988","1400",NA,NA,19,NA,NA,15,1.26666666666667,0,0.133333333333333,4,"646773.4430000001",0.293765926935253
"47","1988","2421550","December 31, 1988","1400",NA,NA,48,NA,NA,23,2.08695652173913,0,0.173913043478261,4,"646773.4430000001",0.742145499625902
"48","1988","2421600","September 30, 1988","1400",NA,NA,40,NA,NA,12,3.33333333333333,0,0,4,"646773.4430000001",0.618454583021585
"49","1988","2421650","September 30, 1988","1400",NA,NA,41,NA,NA,33,1.24242424242424,0,0.0606060606060606,4,"646773.4430000001",0.633915947597125
"50","1988","2421700","December 31, 1988","1400",NA,NA,31,NA,NA,28,1.10714285714286,0,0.25,4,"646773.4430000001",0.479302301841728
"51","1988","2421780","September 30, 1988","1400",NA,NA,58,NA,NA,42,1.38095238095238,0,0.142857142857143,4,"646773.4430000001",0.896759145381298
"52","1988","2429110","September 30, 1988","1400",NA,NA,121,NA,NA,105,1.15238095238095,0,0.0285714285714286,4,"646773.4430000001",1.87082511364029
"53","1988","2429130","September 30, 1988","1400",NA,NA,17,NA,NA,16,1.0625,0,0,4,"646773.4430000001",0.262843197784174
"54","1988","2429140","September 30, 1988","1400",NA,NA,6,NA,NA,6,1,0,0,4,"646773.4430000001",0.0927681874532378
"55","1988","2429160","December 31, 1988","1400",NA,NA,18,NA,NA,18,1,0,0.333333333333333,4,"646773.4430000001",0.278304562359713
"56","1988","2452440","September 30, 1988","1060",NA,NA,23,NA,NA,14,1.64285714285714,0,0.214285714285714,4,"3351700.63",0.06862188046908
"57","1988","2452480","September 30, 1988","1060",NA,NA,5,NA,NA,5,1,0,0,4,"3351700.63",0.0149178001019739
"58","1988","2452550","December 31, 1988","1060",NA,NA,20,NA,NA,20,1,0,1.1,4,"3351700.63",0.0596712004078956
"59","1988","2452700","December 31, 1988","1060",NA,NA,65,NA,NA,65,1,0,0.646153846153846,4,"3351700.63",0.193931401325661
"60","1988","2452780","December 31, 1988","1060",NA,NA,98,NA,NA,88,1.11363636363636,0,0.704545454545455,4,"3351700.63",0.292388881998689
"61","1988","2456120","December 31, 1988","1060",NA,NA,176,NA,NA,129,1.36434108527132,0,0.945736434108527,4,"3351700.63",0.525106563589481
"62","1988","2456200","December 31, 1988","1060",NA,NA,17,NA,NA,17,1,0,0.588235294117647,4,"3351700.63",0.0507205203467113
"63","1988","2456280","December 31, 1988","1060",NA,NA,56,NA,NA,41,1.36585365853659,0,0,4,"3351700.63",0.167079361142108
"64","1988","2456310","December 31, 1988","1060",NA,NA,63,NA,NA,55,1.14545454545455,0,0.545454545454545,4,"3351700.63",0.187964281284871
"65","1988","2456400","December 31, 1988","1060",NA,NA,453,NA,NA,301,1.50498338870432,0.00332225913621262,0.0996677740863787,4,"3351700.63",1.35155268923884
"66","1988","2456450","September 30, 1988","1060",NA,NA,2,NA,NA,2,1,0,0.5,4,"3351700.63",0.00596712004078956
"67","1988","2456500","December 31, 1988","1060",NA,NA,10,NA,NA,1,10,0,0,4,"3351700.63",0.0298356002039478
"68","1988","2456580","December 31, 1988","1060",NA,NA,69,NA,NA,1,69,0,0,4,"3351700.63",0.20586564140724
"69","1988","2456650","December 31, 1988","1060",NA,NA,658,NA,NA,298,2.20805369127517,0.0201342281879195,0.634228187919463,4,"3351700.63",1.96318249341977
"70","1988","2456750","December 31, 1988","1060",NA,NA,155,NA,NA,135,1.14814814814815,0,0.17037037037037,4,"3351700.63",0.462451803161191
"71","1988","2457110","December 31, 1988","1060",NA,NA,26,NA,NA,11,2.36363636363636,0,0.545454545454545,4,"3351700.63",0.0775725605302643
"72","1988","2457150","December 31, 1988","1060",NA,NA,81,NA,NA,71,1.14084507042254,0.0563380281690141,0.887323943661972,4,"3351700.63",0.241668361651977
"73","1988","2457200","September 30, 1988","1060",NA,NA,10,NA,NA,10,1,0,0,4,"3351700.63",0.0298356002039478
"74","1988","2457280","December 31, 1988","1060",NA,NA,268,NA,NA,247,1.08502024291498,0,0.408906882591093,4,"3351700.63",0.799594085465801
"75","1988","2457320","December 31, 1988","1060",NA,NA,101,NA,NA,90,1.12222222222222,0,0.366666666666667,4,"3351700.63",0.301339562059873
"76","1988","2457400","December 31, 1988","1060",NA,NA,107,NA,NA,86,1.24418604651163,0,0.27906976744186,4,"3351700.63",0.319240922182242
"77","1988","2462110","September 30, 1988","1060",NA,NA,25,NA,NA,25,1,0,0.28,4,"3351700.63",0.0745890005098695
"78","1988","2462200","December 31, 1988","1060",NA,NA,248,NA,NA,129,1.92248062015504,0.0310077519379845,0.543307086614173,4,"3351700.63",0.739922885057906
"79","1988","2462240","September 30, 1988","1060",NA,NA,246,NA,NA,178,1.38202247191011,0,0.544943820224719,4,"3351700.63",0.733955765017116
"80","1988","2462260","December 31, 1988","1060",NA,NA,3,NA,NA,3,1,0,0.333333333333333,4,"3351700.63",0.00895068006118434
"81","1988","2462280","December 31, 1988","1060",NA,NA,285,NA,NA,191,1.49214659685864,0,0.209424083769634,4,"3351700.63",0.850314605812513
"82","1988","2462310","September 30, 1988","1060",NA,NA,238,NA,NA,233,1.02145922746781,0,0.188841201716738,4,"3351700.63",0.710087284853958
"83","1988","2462510","September 30, 1988","1060",NA,NA,269,NA,NA,248,1.08467741935484,0,0.225806451612903,4,"3351700.63",0.802577645486196
"84","1988","2463110","December 31, 1988","1060",NA,NA,314,NA,NA,264,1.18939393939394,0,0.071969696969697,4,"3351700.63",0.936837846403961
"85","1988","2463130","December 31, 1988","1060",NA,NA,83,NA,NA,82,1.01219512195122,0,0.134146341463415,4,"3351700.63",0.247635481692767
"86","1988","2463150","September 30, 1988","1060",NA,NA,414,NA,NA,188,2.20212765957447,0,0.0585106382978723,4,"3351700.63",1.23519384844344
"87","1988","2463170","December 31, 1988","1060",NA,NA,46,NA,NA,46,1,0,0.0869565217391304,4,"3351700.63",0.13724376093816
"88","1988","2463190","December 31, 1988","1060",NA,NA,373,NA,NA,305,1.22295081967213,0,0.137704918032787,4,"3351700.63",1.11286788760725
"89","1988","2463200","September 30, 1988","1060",NA,NA,77,NA,NA,71,1.08450704225352,0,0.0704225352112676,4,"3351700.63",0.229734121570398
"90","1988","2463220","December 31, 1988","1060",NA,NA,388,NA,NA,257,1.50972762645914,0,0.155642023346304,4,"3351700.63",1.15762128791318
"91","1988","2463250","September 30, 1988","1060",NA,NA,145,NA,NA,87,1.66666666666667,0.0459770114942529,0.172413793103448,4,"3351700.63",0.432616202957243
"92","1988","2464500","December 31, 1988","1060",NA,NA,1574,NA,NA,816,1.92892156862745,0,0.107843137254902,4,"3351700.63",4.69612347210139
"93","1988","2465160","December 31, 1988","1060",NA,NA,18,NA,NA,5,3.6,0,0.2,4,"3351700.63",0.0537040803671061
"94","1988","2465180","December 31, 1988","1060",NA,NA,283,NA,NA,10,28.3,0,0.5,4,"3351700.63",0.844347485771723
"95","1988","2465200","September 30, 1988","1060",NA,NA,58,NA,NA,15,3.86666666666667,0,0.866666666666667,4,"3351700.63",0.173046481182897
"96","1988","2465220","September 30, 1988","1060",NA,NA,130,NA,NA,23,5.65217391304348,0,1,4,"3351700.63",0.387862802651322
"97","1988","2465260","December 31, 1988","1060",NA,NA,2707,NA,NA,349,7.75644699140401,0.148997134670487,0.912280701754386,4,"3351700.63",8.07649697520867
"98","1988","2465280","December 31, 1988","1060",NA,NA,56,NA,NA,5,11.2,0,0.4,4,"3351700.63",0.167079361142108
"99","1988","2465300","September 30, 1988","1060",NA,NA,1,NA,NA,1,1,0,0,4,"3351700.63",0.00298356002039478
"100","1988","2465320","September 30, 1988","1060",NA,NA,173,NA,NA,7,24.7142857142857,0,NA,4,"3351700.63",0.516155883528297
"101","1988","2465340","September 30, 1988","1060",NA,NA,49,NA,NA,18,2.72222222222222,0.333333333333333,0.444444444444444,4,"3351700.63",0.146194440999344
"102","1988","2465420","December 31, 1988","1060",NA,NA,89,NA,NA,20,4.45,0,0.111111111111111,4,"3351700.63",0.265536841815136
"103","1988","2465440","September 30, 1988","1060",NA,NA,11,NA,NA,11,1,0,0.545454545454545,4,"3351700.63",0.0328191602243426
"104","1988","2465460","September 30, 1988","1060",NA,NA,1,NA,NA,1,1,0,2,4,"3351700.63",0.00298356002039478
"105","1988","2465480","December 31, 1988","1060",NA,NA,618,NA,NA,13,47.5384615384615,1.07692307692308,0.846153846153846,4,"3351700.63",1.84384009260397
"106","1988","2465500","December 31, 1988","1060",NA,NA,12,NA,NA,12,1,0,0.75,4,"3351700.63",0.0358027202447374
"107","1988","2465540","December 31, 1988","1060",NA,NA,221,NA,NA,36,6.13888888888889,0,1.12903225806452,4,"3351700.63",0.659366764507247
"108","1988","2465560","September 30, 1988","1060",NA,NA,1,NA,NA,1,1,0,0,4,"3351700.63",0.00298356002039478
"109","1988","2465580","December 31, 1988","1060",NA,NA,143,NA,NA,96,1.48958333333333,0,0.645833333333333,4,"3351700.63",0.426649082916454
"110","1988","2465600","December 31, 1988","1060",NA,NA,66,NA,NA,57,1.15789473684211,0,0.894736842105263,4,"3351700.63",0.196914961346056
"111","1988","2465620","December 31, 1988","1060",NA,NA,34,NA,NA,34,1,0,0.71875,4,"3351700.63",0.101441040693423
"112","1988","2465640","December 31, 1988","1060",NA,NA,49,NA,NA,20,2.45,0,0.631578947368421,4,"3351700.63",0.146194440999344
"113","1988","2465700","December 31, 1988","1060",NA,NA,556,NA,NA,216,2.57407407407407,0.0648148148148148,0.669811320754717,4,"3351700.63",1.6588593713395
"114","1988","2465720","December 31, 1988","1060",NA,NA,62,NA,NA,45,1.37777777777778,0,1.26666666666667,4,"3351700.63",0.184980721264476
"115","1988","2465740","September 30, 1988","1060",NA,NA,53,NA,NA,10,5.3,0,0.222222222222222,4,"3351700.63",0.158128681080923
"116","1988","2466280","June 30, 1988","1060",NA,NA,1,NA,NA,1,1,0,0,4,"3351700.63",0.00298356002039478
"117","1988","2466300","December 31, 1988","1060",NA,NA,57,NA,NA,57,1,0,0.298245614035088,4,"3351700.63",0.170062921162503
"118","1988","2466380","December 31, 1988","1060",NA,NA,523,NA,NA,136,3.84558823529412,0.0367647058823529,0.588235294117647,4,"3351700.63",1.56040189066647
"119","1988","2466420","September 30, 1988","1060",NA,NA,96,NA,NA,33,2.90909090909091,0,0.121212121212121,4,"3351700.63",0.286421761957899
"120","1988","2466500","September 30, 1988","1060",NA,NA,221,NA,NA,89,2.48314606741573,0,0.179775280898876,4,"3351700.63",0.659366764507247
"121","1988","2466600","December 31, 1988","1060",NA,NA,32,NA,NA,12,2.66666666666667,0,0.75,4,"3351700.63",0.095473920652633
"122","1988","2466700","September 30, 1988","1060",NA,NA,197,NA,NA,175,1.12571428571429,0.0114285714285714,0.0971428571428571,4,"3351700.63",0.587761324017772
"123","1988","2466780","September 30, 1988","1060",NA,NA,9,NA,NA,9,1,0,0.222222222222222,4,"3351700.63",0.026852040183553
"124","1988","2469480","December 31, 1988","1060",NA,NA,59,NA,NA,46,1.28260869565217,0.0869565217391304,0.130434782608696,4,"3351700.63",0.176030041203292
"125","1988","2469540","December 31, 1988","1060",NA,NA,17,NA,NA,10,1.7,0,0.8,4,"3351700.63",0.0507205203467113
"126","1988","2469600","December 31, 1988","1060",NA,NA,213,NA,NA,129,1.65116279069767,0.0155038759689922,0.48062015503876,4,"3351700.63",0.635498284344088
"127","1988","2470110","September 30, 1988","1060",NA,NA,13,NA,NA,4,3.25,0,0.75,4,"3351700.63",0.0387862802651322
"128","1988","2470180","December 31, 1988","1060",NA,NA,30,NA,NA,16,1.875,0,0.625,4,"3351700.63",0.0895068006118434
"129","1988","2470460","September 30, 1988","1060",NA,NA,31,NA,NA,17,1.82352941176471,0,0,4,"3351700.63",0.0924903606322382
"130","1988","2472150","December 31, 1988","1060",NA,NA,56,NA,NA,34,1.64705882352941,0,1.20588235294118,4,"3351700.63",0.167079361142108
"131","1988","2472180","December 31, 1988","1060",NA,NA,15,NA,NA,15,1,0,0.4,4,"3351700.63",0.0447534003059217
"132","1988","2472200","June 30, 1988","1060",NA,NA,2,NA,NA,2,1,0,0,4,"3351700.63",0.00596712004078956
"133","1988","2472210","September 30, 1988","1060",NA,NA,3,NA,NA,3,1,0,0.333333333333333,4,"3351700.63",0.00895068006118434
"134","1988","2472230","December 31, 1988","1060",NA,NA,70,NA,NA,30,2.33333333333333,0.2,0.666666666666667,4,"3351700.63",0.208849201427635
"135","1988","2472260","December 31, 1988","1060",NA,NA,149,NA,NA,110,1.35454545454545,0.0272727272727273,0.935779816513762,4,"3351700.63",0.444550443038822
"136","1988","2472300","December 31, 1988","1060",NA,NA,1,NA,NA,1,1,0,0,4,"3351700.63",0.00298356002039478
"137","1988","2472360","December 31, 1988","1060",NA,NA,31,NA,NA,23,1.34782608695652,0,0.954545454545455,4,"3351700.63",0.0924903606322382
"138","1988","2472400","December 31, 1988","1060",NA,NA,217,NA,NA,202,1.07425742574257,0,0.845771144278607,4,"3351700.63",0.647432524425667
"139","1988","2473120","December 31, 1988","1060",NA,NA,304,NA,NA,217,1.40092165898618,0.00921658986175115,0.142857142857143,4,"3351700.63",0.907002246200013
"140","1988","2473180","September 30, 1988","1060",NA,NA,137,NA,NA,111,1.23423423423423,0,0.036036036036036,4,"3351700.63",0.408747722794085
"141","1988","2473200","September 30, 1988","1060",NA,NA,58,NA,NA,58,1,0,0.120689655172414,4,"3351700.63",0.173046481182897
"142","1988","2473240","September 30, 1988","1060",NA,NA,40,NA,NA,40,1,0,0.125,4,"3351700.63",0.119342400815791
"143","1988","2473300","September 30, 1988","1060",NA,NA,105,NA,NA,97,1.08247422680412,0,0.206185567010309,4,"3351700.63",0.313273802141452
"144","1988","2473380","September 30, 1988","1060",NA,NA,7,NA,NA,7,1,0,0,4,"3351700.63",0.0208849201427635
"145","1988","2473420","September 30, 1988","1060",NA,NA,3,NA,NA,3,1,0,1.33333333333333,4,"3351700.63",0.00895068006118434
"146","1988","2473500","June 30, 1988","1060",NA,NA,6,NA,NA,1,6,0,0,4,"3351700.63",0.0179013601223687
"147","1988","2473580","September 30, 1988","1060",NA,NA,5,NA,NA,5,1,0,0.2,4,"3351700.63",0.0149178001019739
"148","1988","2473650","December 31, 1988","1060",NA,NA,274,NA,NA,213,1.28638497652582,0,0.169014084507042,4,"3351700.63",0.81749544558817
"149","1988","3503016","June 30, 1988","1265",NA,NA,100,NA,NA,100,1,0,-0.01,4,"694702.2267506439",1.43946566096
"150","1988","3503021","June 30, 1988","1265",NA,NA,134,NA,NA,99,1.35353535353535,0.0303030303030303,0.323232323232323,4,"694702.2267506439",1.9288839856864
"151","1988","3506001","June 30, 1988","1265",NA,NA,144,NA,NA,144,1,0,0.0277777777777778,4,"694702.2267506439",2.0728305517824
"152","1988","3506004","June 30, 1988","1265",NA,NA,750,NA,NA,620,1.20967741935484,0,-0.0548387096774194,4,"694702.2267506439",10.7959924572
"153","1988","3506006","June 30, 1988","1265",NA,NA,623,NA,NA,361,1.72576177285319,0,0.191135734072022,4,"694702.2267506439",8.96787106778081
"154","1988","3506009","June 30, 1988","1265",NA,NA,21,NA,NA,14,1.5,0,0.142857142857143,4,"694702.2267506439",0.3022877888016
"155","1988","3506011","September 30, 1988","1265",NA,NA,4,NA,NA,4,1,0,0.5,4,"694702.2267506439",0.0575786264384
"156","1988","3506012","June 30, 1988","1265",NA,NA,1309,NA,NA,617,2.12155591572123,0.0259319286871961,0.165316045380875,4,"694702.2267506439",18.8426055019664
"157","1988","3506014","June 30, 1988","1265",NA,NA,1446,NA,NA,252,5.73809523809524,0,0.448412698412698,4,"694702.2267506439",20.8146734574816
"158","1988","3506018","June 30, 1988","1265",NA,NA,109,NA,NA,109,1,0,0.0594059405940594,4,"694702.2267506439",1.5690175704464
"159","1988","3506027","June 30, 1988","1265",NA,NA,202,NA,NA,160,1.2625,0,0.05625,4,"694702.2267506439",2.9077206351392
"160","1988","3506030","June 30, 1988","1265","OTTAWA","MISSISSIPPI MILLS T",561,NA,NA,431,1.30162412993039,0,0.122969837587007,4,"694702.2267506439",8.0754023579856
"161","1988","3506042","June 30, 1988","1265",NA,NA,143,NA,NA,143,1,0,0.0909090909090909,4,"694702.2267506439",2.0584358951728
"162","1988","3518001","June 30, 1988","2270","TORONTO","PICKERING CY",1523,NA,NA,917,1.6608505997819,0,0.354416575790622,4,"3917164.25",3.88801669473012
"163","1988","3518005","June 30, 1988","2270","TORONTO","AJAX T",446,NA,NA,404,1.1039603960396,0,0.150990099009901,4,"3917164.25",1.13857875630311
"164","1988","3518029","June 30, 1988","2270","TORONTO","UXBRIDGE TP",97,NA,NA,91,1.06593406593407,0,0.0659340659340659,4,"3917164.25",0.247628115160093
"165","1988","3519028","June 30, 1988","2270","TORONTO","VAUGHAN CY",1138,NA,NA,943,1.2067868504772,0,0.52492046659597,4,"3917164.25",2.90516283558955
"166","1988","3519036","June 30, 1988","2270","TORONTO","MARKHAM CY",1181,NA,NA,1176,1.00425170068027,0,0.300170068027211,4,"3917164.25",3.0149361237533
"167","1988","3519038","June 30, 1988","2270","TORONTO","RICHMOND HILL T",1662,NA,NA,1058,1.57088846880907,0,0.233459357277883,4,"3917164.25",4.24286523088737
"168","1988","3519044","June 30, 1988","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",76,NA,NA,76,1,0,0.328947368421053,4,"3917164.25",0.194017904661516
"169","1988","3519046","June 30, 1988","2270","TORONTO","AURORA T",279,NA,NA,213,1.30985915492958,0,0.0845070422535211,4,"3917164.25",0.712249939481093
"170","1988","3519048","June 30, 1988","2270","TORONTO","NEWMARKET T",246,NA,NA,246,1,0,0.518518518518518,4,"3917164.25",0.628005322983329
"171","1988","3519049","June 30, 1988","2270","TORONTO","KING TP",139,NA,NA,139,1,0,0.705035971223022,4,"3917164.25",0.354848536157247
"172","1988","3519054","June 30, 1988","2270","TORONTO","EAST GWILLIMBURY T",136,NA,NA,136,1,0,0.860294117647059,4,"3917164.25",0.34718993465745
"173","1988","3519070","June 30, 1988","2270","TORONTO","GEORGINA T",592,NA,NA,523,1.13193116634799,0,1.05353728489484,4,"3917164.25",1.51129736262655
"174","1988","3520001","June 30, 1988","2270","TORONTO","PICKERING CY",2751,NA,NA,607,4.53212520593081,0.00329489291598023,0.439868204283361,4,"3917164.25",7.02293757531357
"175","1988","3520004","June 30, 1988","2270",NA,NA,1062,NA,NA,102,10.4117647058824,0,0.715686274509804,4,"3917164.25",2.71114493092803
"176","1988","3520006","June 30, 1988","2270",NA,NA,59,NA,NA,24,2.45833333333333,0,0.333333333333333,4,"3917164.25",0.150619162829335
"177","1988","3520008","June 30, 1988","2270",NA,NA,650,NA,NA,322,2.01863354037267,0,0.736024844720497,4,"3917164.25",1.65936365828928
"178","1988","3520014","June 30, 1988","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",32,NA,NA,27,1.18518518518519,0,0.0740740740740741,4,"3917164.25",0.0816917493311648
"179","1988","3520019","June 30, 1988","2270",NA,NA,375,NA,NA,260,1.44230769230769,0,0.157692307692308,4,"3917164.25",0.957325187474587
"180","1988","3521005","June 30, 1988","2270","TORONTO","AJAX T",4260,NA,NA,2227,1.91288729232151,0.042658284687921,0.124831612034127,4,"3917164.25",10.8752141297113
"181","1988","3521010","June 30, 1988","2270","TORONTO","BRAMPTON CY",2636,NA,NA,1795,1.46852367688022,0,0.0239554317548747,4,"3917164.25",6.7293578511547
"182","1988","3521024","June 30, 1988","2270","TORONTO","CALEDON T",325,NA,NA,325,1,0,0.0492307692307692,4,"3917164.25",0.829681829144642
"183","1988","3522014","September 30, 1988","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",272,NA,NA,202,1.34653465346535,0,0.0099009900990099,4,"3917164.25",0.6943798693149
"184","1988","3524001","June 30, 1988","2270","TORONTO","PICKERING CY",1089,NA,NA,713,1.5273492286115,0,0.279102384291725,4,"3917164.25",2.7800723444262
"185","1988","3524002","June 30, 1988","0610","HAMILTON","BURLINGTON CY",1113,NA,NA,847,1.31404958677686,0,0.0342384887839433,4,"607581.042",18.3185439153317
"186","1988","3524009","June 30, 1988","2270","TORONTO","MILTON T",77,NA,NA,70,1.1,0,-0.214285714285714,4,"3917164.25",0.196570771828115
"187","1988","3524015","June 30, 1988","2270","TORONTO","HALTON HILLS T",67,NA,NA,67,1,0,0.104477611940299,4,"3917164.25",0.171042100162126
"188","1988","3525003","June 30, 1988","0610",NA,NA,540,NA,NA,365,1.47945205479452,0,0.147945205479452,4,"607581.042",8.88770324733075
"189","1988","3525009","June 30, 1988","0610",NA,NA,16,NA,NA,16,1,0,0.1875,4,"607581.042",0.263339355476467
"190","1988","3525014","June 30, 1988","0610",NA,NA,141,NA,NA,141,1,0,0.326241134751773,4,"607581.042",2.32067807013636
"191","1988","3525018","June 30, 1988","0610",NA,NA,948,NA,NA,745,1.27248322147651,0,0.0402684563758389,4,"607581.042",15.6028568119806
"192","1988","3525026","June 30, 1988","0610",NA,NA,72,NA,NA,72,1,0,0.236111111111111,4,"607581.042",1.1850270996441
"193","1988","3525030","June 30, 1988","0610",NA,NA,231,NA,NA,231,1,0,0.264069264069264,4,"607581.042",3.80196194469149
