"ref_yy","metcode","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","reference_period_qq","ref_qq","population","comp_per_10kpop"
"2015","1265","June 30, 2015","OTTAWA",5933,NA,NA,2153,2.75568973525314,0.166744078030655,6.82367149758454,"2015-4","4",1000679,59.2897422650021
"2015","2440","June 30, 2015","VICTORIA",1765,1651,114,787,2.24269377382465,0.138500635324015,7.89032258064516,"2015-4","4",383797.781,45.9877593716468
"2015","1700","March 31, 2015","SASKATOON",2663,2662,1,1545,1.72362459546926,0.0362459546925566,7.65775749674055,"2015-4","4",306335.031,86.9309654631044
"2015","1060","December 31, 2015","MONTRÉAL",14749,14608,141,4092,3.60434995112414,0.576490713587488,6.72496749024707,"2015-4","4",4134516.91,35.6728496244075
"2015","2270","March 31, 2015","TORONTO",46384,46380,4,9157,5.0654144370427,0.326416948782352,9.35758116701997,"2015-4","4",6113865.56,75.8668955749822
"2015","2410","March 31, 2015","VANCOUVER",17346,15823,1523,6574,2.6385762093094,0.141618497109827,10.220479704797,"2015-4","4",2577770,67.290720273725
"2015","0340","March 31, 2015","EDMONTON",16530,NA,NA,8855,1.86674195369848,0.0428006775832863,7.52037653541499,"2015-4","4",1361157.53,121.440756383282
"2015","0610","March 31, 2015","HAMILTON",2722,NA,NA,1406,1.93598862019915,0.0469416785206259,7.0109249817917,"2015-4","4",767935.969,35.4456635693802
"2015","0140","June 30, 2015","CALGARY",14543,NA,NA,6732,2.16027926322044,0.0718954248366013,7.6039156626506,"2015-4","4",1435513.81,101.308673582179
"2015","1490","June 30, 2015","REGINA",2343,NA,NA,959,2.44316996871741,0.143899895724713,11.3067226890756,"2015-4","4",244489.188,95.8324586525274
"2016","1265","June 30, 2016","OTTAWA",5029,NA,NA,2504,2.00838658146965,0.0954472843450479,6.97421203438395,"2016-4","4",1018204,49.3908882699341
"2016","0140","June 30, 2016","CALGARY",13239,NA,NA,4571,2.89630277838547,0.139138044191643,8.06315089740749,"2016-4","4",1455343.75,90.9681990938567
"2016","2680","June 30, 2016","WINNIPEG",4594,NA,NA,2029,2.26416954164613,0.107934943321833,7.07715430861723,"2016-4","4",815756.563,56.3158202871853
"2016","0610","June 30, 2016","HAMILTON",2075,NA,NA,980,2.11734693877551,0.0571428571428571,7.55508919202518,"2016-4","4",776587.125,26.7194746500594
"2016","0580","December 31, 2016","HALIFAX",2028,2023,5,584,3.47260273972603,0.205479452054795,8.82007575757576,"2016-4","4",420704.5,48.2048563778139
"2016","1400","March 31, 2016","QUÉBEC",4915,4893,22,1294,3.79829984544049,0.480680061823802,6.07256235827664,"2016-4","4",809322.875,60.7297798174801
"2016","2410","September 30, 2016","VANCOUVER",18148,16489,1659,6794,2.67118045334118,0.138651751545481,11.0389552238806,"2016-4","4",2611912.25,69.4816604194877
"2016","1490","June 30, 2016","REGINA",1796,NA,NA,916,1.96069868995633,0.15174672489083,10.0067720090293,"2016-4","4",250498.594,71.6970092055686
"2016","2270","March 31, 2016","TORONTO",34613,NA,NA,10890,3.17842056932966,0.148209366391185,10.8212248714353,"2016-4","4",6203150.78,55.799062811109
"2016","1060","December 31, 2016","MONTRÉAL",19047,18922,125,3852,4.94470404984424,0.641744548286604,6.59819256169621,"2016-4","4",4184841.41,45.5142695598589
"2016","1700","March 31, 2016","SASKATOON",2954,NA,NA,1150,2.56869565217391,0.0852173913043478,8.34265103697024,"2016-4","4",314743.469,93.8542111575951
"2016","2440","September 30, 2016","VICTORIA",1787,1598,189,1021,1.75024485798237,0.0881488736532811,8.73990147783251,"2016-4","4",389897.656,45.832540219221
"2016","0340","June 30, 2016","EDMONTON",15123,NA,NA,6482,2.33307621104597,0.0772909595803764,7.93877874702617,"2016-4","4",1386981.47,109.035342772099
"2017","1400","March 31, 2017","QUÉBEC",5017,5003,14,1275,3.93490196078431,0.48078431372549,5.53170731707317,"2017-4","4",815939.906,61.4873713506053
"2017","0580","December 31, 2017","HALIFAX",2380,NA,NA,714,3.33333333333333,0.180672268907563,8.18608169440242,"2017-4","4",428705.281,55.5159944484099
"2017","0340","September 30, 2017","EDMONTON",10753,NA,NA,5925,1.81485232067511,0.0405063291139241,6.90801393728223,"2017-4","4",1411986.81,76.1551023270536
"2017","2440","March 31, 2017","VICTORIA",2526,2256,270,1327,1.9035418236624,0.100226073850791,8.71286370597243,"2017-4","4",396024.781,63.7838873017393
"2017","0140","December 31, 2017","CALGARY",11014,NA,NA,4901,2.24729647010814,0.0899816364007345,6.95075522449824,"2017-4","4",1479844.06,74.4267608845219
"2017","1060","June 30, 2017","MONTRÉAL",20558,20400,158,4410,4.66167800453515,0.660770975056689,5.94678685664437,"2017-4","4",4256095.22,48.302490751135
"2017","0610","June 30, 2017","HAMILTON",2508,NA,NA,979,2.56179775280899,0.0806945863125638,8.38090241343127,"2017-4","4",784019.313,31.9890079034316
"2017","1265","March 31, 2017","OTTAWA",5394,5392,2,2559,2.10785463071512,0.0910511918718249,7.02513966480447,"2017-4","4",1040346,51.8481351396555
"2017","1700","March 31, 2017","SASKATOON",2053,NA,NA,1211,1.6952931461602,0.0404624277456647,7.70686767169179,"2017-4","4",322234.219,63.7114210393652
"2017","2410","December 31, 2017","VANCOUVER",21806,20037,1769,7355,2.96478585995921,0.17443915703603,12.7404063205418,"2017-4","4",2652526.91,82.2084025530207
"2017","2270","June 30, 2017","TORONTO",37132,NA,NA,13919,2.66772038221137,0.120410949062433,10.6364104450165,"2017-4","4",6322286.06,58.7319201434552
"2017","2680","June 30, 2017","WINNIPEG",4337,NA,NA,2182,1.98762603116407,0.0724106324472961,6.82768361581921,"2017-4","4",830206,52.2400464463037
"2017","1490","March 31, 2017","REGINA",1580,NA,NA,907,1.74200661521499,0.13561190738699,8.21564245810056,"2017-4","4",255725.094,61.7850980240523
"2018","1700","March 31, 2018","SASKATOON",1568,1493,75,1128,1.39007092198582,0.0203900709219858,8.09156193895871,"2018-4","4",329550.438,47.5799701410198
"2018","1060","June 30, 2018","MONTRÉAL",21650,21428,222,4462,4.85208426714478,0.714926042133572,6.00709413369713,"2018-4","4",4329032.59,50.0111735125561
"2018","2410","September 30, 2018","VANCOUVER",24555,22391,2164,7952,3.08790241448692,0.198943661971831,12.2647507629705,"2018-4","4",2704203.97,90.803061723188
"2018","2680","March 31, 2018","WINNIPEG",4945,4932,13,2343,2.1105420401195,0.0793854033290653,7.41818181818182,"2018-4","4",843295.125,58.6390203548254
"2018","1400","June 30, 2018","QUÉBEC",5709,5693,16,1219,4.68334700574241,0.431501230516817,5.73170731707317,"2018-4","4",824309.938,69.2579300190361
"2018","2270","March 31, 2018","TORONTO",37750,37749,1,11040,3.41938405797101,0.159873188405797,11.1159246259006,"2018-4","4",6450203.5,58.5252852875107
"2018","1265","March 31, 2018","OTTAWA",6845,6844,1,3214,2.12974486621033,0.0892968263845675,7.29862223646267,"2018-4","4",1065389.86,64.2487811926425
"2018","2440","June 30, 2018","VICTORIA",2668,2481,187,1062,2.51224105461394,0.161016949152542,9.92138063279003,"2018-4","4",402674.75,66.2569480703719
"2018","0610","March 31, 2018","HAMILTON",2504,NA,NA,865,2.89479768786127,0.0601156069364162,8.45693779904306,"2018-4","4",793990.469,31.536902491458
"2018","1490","September 30, 2018","REGINA",2050,2006,44,815,2.51533742331288,0.258895705521472,9.37814070351759,"2018-4","4",260529.219,78.6859918387887
"2018","0580","September 30, 2018","HALIFAX",2246,2245,1,834,2.69304556354916,0.1378896882494,8.14509803921569,"2018-4","4",438476.469,51.222817158747
"2018","0140","June 30, 2018","CALGARY",9732,9706,26,5244,1.8558352402746,0.0560640732265446,6.66692576758648,"2018-4","4",1510611.28,64.4242508238122
"2018","0340","March 31, 2018","EDMONTON",10091,10014,77,6440,1.56692546583851,0.0316770186335404,7.1938466443488,"2018-4","4",1439603.5,70.0956895422941
"2019","1490","June 30, 2019","REGINA",941,913,28,388,2.42525773195876,0.154639175257732,8.57591623036649,"2019-4","4",263389.406,35.7265698074432
"2019","0610","March 31, 2019","HAMILTON",2541,NA,NA,844,3.010663507109,0.112559241706161,8.71308523409364,"2019-4","4",806282.125,31.5150233548834
"2019","1265","September 30, 2019","OTTAWA",5936,5930,6,2995,1.98196994991653,0.0657762938230384,7.73995915588836,"2019-4","4",1091281.286,54.3947749874637
"2019","0580","March 31, 2019","HALIFAX",2668,2667,1,875,3.04914285714286,0.198857142857143,8.30024813895782,"2019-4","4",449794.406,59.3159889142774
"2019","0340","December 31, 2019","EDMONTON",10384,10202,182,5573,1.86326933429033,0.0461151982774089,7.48507877664504,"2019-4","4",1466169.84,70.8239913051274
"2019","2410","September 30, 2019","VANCOUVER",22603,20668,1935,7032,3.21430602957907,0.209328782707622,12.7345670088189,"2019-4","4",2742828.97,82.4076172711563
"2019","2270","June 30, 2019","TORONTO",27410,27408,2,7337,3.73585934305574,0.194902548725637,11.9721409667085,"2019-4","4",6552178.94,41.8334118329192
"2019","2680","March 31, 2019","WINNIPEG",4345,4291,54,2095,2.07398568019093,0.0863961813842482,7.68713733075435,"2019-4","4",850849.094,51.0666348549934
"2019","1400","September 30, 2019","QUÉBEC",5750,5728,22,1154,4.98266897746967,0.495667244367418,5.79254658385093,"2019-4","4",831678.281,69.1373110415517
"2019","2440","March 31, 2019","VICTORIA",3626,3364,262,1181,3.07027942421677,0.171888230313294,10.9106382978723,"2019-4","4",408951.406,88.6657912602946
"2019","1060","June 30, 2019","MONTRÉAL",23024,22726,298,4283,5.37567125846369,0.759981321503619,6.47058823529412,"2019-4","4",4379881.41,52.5676333323372
"2019","0140","March 31, 2019","CALGARY",11134,11035,99,4613,2.41361370041188,0.101018859744201,7.24118697010263,"2019-4","4",1542511,72.1810087577982
"2019","1700","September 30, 2019","SASKATOON",1563,1455,108,853,1.83235638921454,0.082063305978898,7.24644549763033,"2019-4","4",336708.844,46.4199271225558
"2020","1700","June 30, 2020","SASKATOON",1451,1332,119,896,1.61941964285714,0.0424107142857143,7.58577878103837,"2020-4","4",339576.969,42.7296351773491
"2020","2440","September 30, 2020","VICTORIA",4044,3839,205,1014,3.98816568047337,0.274161735700197,11.7166831194472,"2020-4","4",414541.281,97.5536137256255
"2020","1060","March 31, 2020","MONTRÉAL",24376,24116,260,4084,5.96865817825661,0.758080313418217,6.50622751176308,"2020-4","4",4366381.16,55.8265508822413
"2020","2680","March 31, 2020","WINNIPEG",4653,4568,85,1985,2.34408060453401,0.104785894206549,7.79390495867769,"2020-4","4",852162.344,54.6022718882307
"2020","0140","March 31, 2020","CALGARY",10705,10545,160,4904,2.182911908646,0.0854404567699837,6.92834955477324,"2020-4","4",1558692.06,68.6793772465871
"2020","2410","March 31, 2020","VANCOUVER",24039,22122,1917,6513,3.69092584062644,0.264394288346384,13.6428014350335,"2020-4","4",2768730.41,86.823187671782
"2020","2270","March 31, 2020","TORONTO",30841,NA,NA,5727,5.38519294569583,0.321285140562249,12.6353240152478,"2020-4","4",6575527.19,46.9027031732189
"2020","0580","June 30, 2020","HALIFAX",2776,2775,1,1015,2.73497536945813,0.18128078817734,9.21483942414175,"2020-4","4",458917.219,60.4902122881556
"2020","1490","September 30, 2020","REGINA",609,594,15,348,1.75,0.227011494252874,8.13274336283186,"2020-4","4",263744.094,23.0905644469142
"2020","1400","June 30, 2020","QUÉBEC",5605,5588,17,1269,4.41686367218282,0.397163120567376,5.08905579399142,"2020-4","4",836101.281,67.0373330046363
"2020","0610","March 31, 2020","HAMILTON",2971,NA,NA,845,3.51597633136095,0.13491124260355,9.91230207064555,"2020-4","4",812317.188,36.574383059835
"2020","0340","March 31, 2020","EDMONTON",11363,10884,479,5873,1.93478631023327,0.0534650093648902,7.87036389083275,"2020-4","4",1480212.22,76.7660194022719
"2020","1265","December 31, 2020","OTTAWA",7787,7784,3,3289,2.36758893280632,0.101550623289754,9.02076875387477,"2020-4","4",1115118.529,69.8311416902301
"2021","2680","March 31, 2021","WINNIPEG",4833,4769,64,1896,2.54905063291139,0.130801687763713,7.44731182795699,"2021-4","4",855576.158,56.488250108531
"2021","0610","March 31, 2021","HAMILTON",3003,NA,NA,781,3.84507042253521,0.18437900128041,10.1821917808219,"2021-4","4",818661.809,36.6818137475862
"2021","1400","March 31, 2021","QUÉBEC",7017,6968,49,1635,4.29174311926606,0.348623853211009,5.27194492254733,"2021-4","4",841778.353,83.3592355397621
"2021","0140","December 31, 2021","CALGARY",10774,10640,134,5130,2.10019493177388,0.0886939571150097,6.20087336244541,"2021-4","4",1574967.07,68.4077794718591
"2021","1490","June 30, 2021","REGINA",871,844,27,511,1.70450097847358,0.178082191780822,9.4,"2021-4","4",265742.924,32.7760373405088
"2021","2410","September 30, 2021","VANCOUVER",25229,23353,1876,6111,4.1284568810342,0.312387497954508,13.2571189279732,"2021-4","4",2802181.31,90.033431848134
"2021","0580","December 31, 2021","HALIFAX",2950,NA,NA,1117,2.64100268576544,0.136974037600716,9.1789802289282,"2021-4","4",469208.943,62.8717769345671
"2021","2440","June 30, 2021","VICTORIA",3907,3661,246,1207,3.23695111847556,0.219552609776305,10.8804347826087,"2021-4","4",421068.901,92.7876646962346
"2021","1265","March 31, 2021","OTTAWA",8635,NA,NA,3608,2.39329268292683,0.109478935698448,9.23587570621469,"2021-4","4",1130975.689,76.3500054332291
"2021","2270","March 31, 2021","TORONTO",36723,NA,NA,6646,5.52557929581703,0.347878423111646,12.0257160455805,"2021-4","4",6592037.27,55.7081195021824
"2021","0340","June 30, 2021","EDMONTON",11277,10681,596,6017,1.87418979557919,0.0834302808708659,6.93789348306959,"2021-4","4",1494895.51,75.4367106233398
"2021","1700","December 31, 2021","SASKATOON",2190,2031,159,1185,1.84810126582278,0.0489451476793249,7.64675767918089,"2021-4","4",342087.028,64.0187969945472
"2021","1060","March 31, 2021","MONTRÉAL",23222,22959,263,4506,5.15357301375943,0.613848202396804,6.25356339084771,"2021-4","4",4357640.39,53.2903083358836
"2022","1060","June 30, 2022","MONTRÉAL",11228,11120,108,1774,6.32919954904171,0.724915445321308,7.18797878609311,"2022-4","4",4371080,25.6870155659471
"2022","0610","March 31, 2022","HAMILTON",942,NA,NA,343,2.7463556851312,0.0524781341107872,10.2529411764706,"2022-4","4",827463.3,11.3841906946205
"2022","0140","June 30, 2022","CALGARY",6223,6109,114,2749,2.26373226627865,0.0974899963623136,7.3226872246696,"2022-4","4",1604005,38.7966371675899
"2022","2680","March 31, 2022","WINNIPEG",2809,2740,69,976,2.8780737704918,0.0870901639344262,9.01656314699793,"2022-4","4",865444.4,32.4573132601008
"2022","1490","March 31, 2022","REGINA",349,326,23,229,1.52401746724891,0.0829694323144105,8.40990990990991,"2022-4","4",270508.1,12.9016469377442
"2022","2440","March 31, 2022","VICTORIA",1319,1205,114,594,2.22053872053872,0.116161616161616,10.9488054607509,"2022-4","4",425455.8,31.0020453358492
"2022","1700","March 31, 2022","SASKATOON",1361,1296,65,547,2.48811700182815,0.0658135283363803,8.14575645756458,"2022-4","4",348983.6,38.9989672867149
"2022","2410","June 30, 2022","VANCOUVER",12257,11453,804,2495,4.912625250501,0.422845691382766,12.8728536385936,"2022-4","4",2828487,43.3341217407045
"2022","1265","March 31, 2022","OTTAWA",3948,3945,3,1607,2.45675171126322,0.123833229620411,9.96801023672425,"2022-4","4",1152807.8,34.2468189406768
"2022","0580","June 30, 2022","HALIFAX",907,905,2,490,1.85102040816327,0.0775510204081633,7.36830835117773,"2022-4","4",476094.8,19.0508276922999
"2022","0340","March 31, 2022","EDMONTON",5551,5241,310,3062,1.81286740692358,0.0372305682560418,7.85352862849534,"2022-4","4",1517527,36.5792503197637
"2022","1400","March 31, 2022","QUÉBEC",2744,2735,9,622,4.41157556270096,0.302250803858521,5.664,"2022-4","4",848068.1,32.3558921742252
"2022","2270","March 31, 2022","TORONTO",14378,NA,NA,3529,4.07424199489941,0.236327571550014,11.3745339833668,"2022-4","4",6683797,21.5117245481872
