"","ref_yy","CSDuid","date_pbi","metcode","metro","municipality","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","population","underconstr_per_10kpop"
"4626","2005","4811068","December 31, 2005","0340","EDMONTON","MORINVILLE T",119,48,2.47916666666667,0,4,"1070187.23",1.11195496137624
"4627","2005","4811069","December 31, 2005","0340","EDMONTON","LEGAL T",3,3,1,0,4,"1070187.23",0.0280324780178885
"4628","2005","5915001","December 31, 2005","2410","VANCOUVER","LANGLEY DM",760,493,1.54158215010142,0.344827586206897,4,"2185166.7",3.47799552317908
"4629","2005","5915002","December 31, 2005","2410","VANCOUVER","LANGLEY CY",174,7,24.8571428571429,2.14285714285714,4,"2185166.7",0.796277922412052
"4630","2005","5915004","December 31, 2005","2410","VANCOUVER","SURREY CY",2837,1331,2.13148009015778,0.0405709992486852,4,"2185166.7",12.9829911832356
"4631","2005","5915007","December 31, 2005","2410","VANCOUVER","WHITE ROCK CY",135,37,3.64864864864865,0.540540540540541,4,"2185166.7",0.617801836354178
"4632","2005","5915011","December 31, 2005","2410","VANCOUVER","DELTA DM",164,95,1.72631578947368,0.0526315789473684,4,"2185166.7",0.750514823422854
"4633","2005","5915015","December 31, 2005","2410","VANCOUVER","RICHMOND CY",1459,299,4.87959866220736,0.451505016722408,4,"2185166.7",6.67683614252405
"4634","2005","5915020","December 31, 2005","2410","VANCOUVER","GREATER VANCOUVER A RDA",544,18,30.2222222222222,3.11111111111111,4,"2185166.7",2.48951258501239
"4635","2005","5915022","December 31, 2005","2410","VANCOUVER","VANCOUVER CY",7717,713,10.8232819074334,1.42356241234222,4,"2185166.7",35.3153834899644
"4636","2005","5915025","December 31, 2005","2410","VANCOUVER","BURNABY CY",3805,271,14.0405904059041,2.3210332103321,4,"2185166.7",17.41285916539
"4637","2005","5915029","December 31, 2005","2410","VANCOUVER","NEW WESTMINSTER CY",1009,68,14.8382352941176,3.13235294117647,4,"2185166.7",4.61749668801012
"4638","2005","5915034","December 31, 2005","2410","VANCOUVER","COQUITLAM CY",278,112,2.48214285714286,0.821428571428571,4,"2185166.7",1.27221415189972
"4639","2005","5915036","December 31, 2005","2410","VANCOUVER","BELCARRA VL",2,2,1,0,4,"2185166.7",0.00915261979783968
"4640","2005","5915038","December 31, 2005","2410","VANCOUVER","ANMORE VL",37,34,1.08823529411765,0,4,"2185166.7",0.169323466260034
"4641","2005","5915039","December 31, 2005","2410","VANCOUVER","PORT COQUITLAM CY",380,48,7.91666666666667,0.645833333333333,4,"2185166.7",1.73899776158954
"4642","2005","5915043","December 31, 2005","2410","VANCOUVER","PORT MOODY CY",593,78,7.6025641025641,0.743589743589744,4,"2185166.7",2.71375177005946
"4643","2005","5915046","December 31, 2005","2410","VANCOUVER","NORTH VANCOUVER DM",257,107,2.4018691588785,0.0467289719626168,4,"2185166.7",1.1761116440224
"4644","2005","5915051","December 31, 2005","2410","VANCOUVER","NORTH VANCOUVER CY",521,51,10.2156862745098,1.7843137254902,4,"2185166.7",2.38425745733724
"4645","2005","5915055","December 31, 2005","2410","VANCOUVER","WEST VANCOUVER DM",410,186,2.20430107526882,0.161290322580645,4,"2185166.7",1.87628705855713
"4646","2005","5915062","December 31, 2005","2410","VANCOUVER","BOWEN ISLAND IM",52,52,1,0,4,"2185166.7",0.237968114743832
"4647","2005","5915065","December 31, 2005","2410","VANCOUVER","LIONS BAY VL",3,3,1,0,4,"2185166.7",0.0137289296967595
"4648","2005","5915070","December 31, 2005","2410","VANCOUVER","PITT MEADOWS CY",115,76,1.51315789473684,0,4,"2185166.7",0.526275638375782
"4649","2005","5915075","December 31, 2005","2410","VANCOUVER","MAPLE RIDGE CY",308,207,1.48792270531401,0.0338164251207729,4,"2185166.7",1.40950344886731
"4650","2005","5917005","December 31, 2005","2440","VICTORIA","NORTH SAANICH DM",39,37,1.05405405405405,0,4,"339382.63",1.1491454350507
"4651","2005","5917010","December 31, 2005","2440","VICTORIA","SIDNEY T",94,16,5.875,0.875,4,"339382.63",2.76973515114784
"4652","2005","5917015","December 31, 2005","2440","VICTORIA","CENTRAL SAANICH DM",36,28,1.28571428571429,0,4,"339382.63",1.06074963235449
"4653","2005","5917021","December 31, 2005","2440","VICTORIA","SAANICH DM",284,145,1.95862068965517,0.096551724137931,4,"339382.63",8.36813598857431
"4654","2005","5917030","December 31, 2005","2440","VICTORIA","OAK BAY DM",21,21,1,0,4,"339382.63",0.618770618873453
"4655","2005","5917034","December 31, 2005","2440","VICTORIA","VICTORIA CY",798,55,14.5090909090909,1.74545454545455,4,"339382.63",23.5132835171912
"4656","2005","5917040","December 31, 2005","2440","VICTORIA","ESQUIMALT DM",246,21,11.7142857142857,1.19047619047619,4,"339382.63",7.24845582108902
"4657","2005","5917041","December 31, 2005","2440","VICTORIA","COLWOOD CY",102,66,1.54545454545455,0.0606060606060606,4,"339382.63",3.00545729167106
"4658","2005","5917042","December 31, 2005","2440","VICTORIA","METCHOSIN DM",12,12,1,0,4,"339382.63",0.35358321078483
"4659","2005","5917044","December 31, 2005","2440","VICTORIA","LANGFORD CY",337,198,1.7020202020202,0.095959595959596,4,"339382.63",9.92979516954065
"4660","2005","5917047","December 31, 2005","2440","VICTORIA","VIEW ROYAL T",52,41,1.26829268292683,0,4,"339382.63",1.53219391340093
"4661","2005","5917049","December 31, 2005","2440","VICTORIA","HIGHLANDS DM",13,13,1,0,4,"339382.63",0.383048478350233
"4662","2005","5917052","December 31, 2005","2440","VICTORIA","SOOKE DM",52,52,1,0,4,"339382.63",1.53219391340093
"4663","2005","5917054","December 31, 2005","2440","VICTORIA","JUAN DE FUCA RDA",48,47,1.02127659574468,0,4,"339382.63",1.41433284313932
"4664","2005","5917809","December 31, 2005","2440",NA,NA,1,1,1,0,4,"339382.63",0.0294652675654025
"4665","2006","1209034","December 31, 2006","0580","HALIFAX","HALIFAX RGM",2258,484,4.66528925619835,0,4,"386017.781",58.4947147810271
"4666","2006","2420005","December 31, 2006","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",1,1,1,0,4,"737279.625",0.0135633749542448
"4667","2006","2420010","December 31, 2006","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",1,1,1,0,4,"737279.625",0.0135633749542448
"4668","2006","2420015","December 31, 2006","1400","QUÉBEC","LAC-SAINT-JOSEPH V",2,2,1,0,4,"737279.625",0.0271267499084896
"4669","2006","2421035","December 31, 2006","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",3,3,1,0,4,"737279.625",0.0406901248627344
"4670","2006","2421040","December 31, 2006","1400","QUÉBEC","LAC-BEAUPORT MÉ",14,7,2,0,4,"737279.625",0.189887249359427
"4671","2006","2421045","December 31, 2006","1400","QUÉBEC","BOISCHATEL MÉ",16,16,1,0,4,"737279.625",0.217013999267917
"4672","2006","2422005","December 31, 2006","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",6,6,1,0,4,"737279.625",0.0813802497254688
"4673","2006","2422010","December 31, 2006","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",8,8,1,0,4,"737279.625",0.108506999633958
"4674","2006","2422020","December 31, 2006","1400","QUÉBEC","SHANNON V",17,17,1,0,4,"737279.625",0.230577374222162
"4675","2006","2422025","December 31, 2006","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",13,13,1,0,4,"737279.625",0.176323874405182
"4676","2006","2422035","December 31, 2006","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",29,26,1.11538461538462,0,4,"737279.625",0.393337873673099
"4677","2006","2422040","December 31, 2006","1400","QUÉBEC","LAC-BEAUPORT MÉ",26,26,1,0,4,"737279.625",0.352647748810365
"4678","2006","2422045","December 31, 2006","1400","QUÉBEC","BOISCHATEL MÉ",8,8,1,0,4,"737279.625",0.108506999633958
"4679","2006","2423027","December 31, 2006","1400","QUÉBEC","QUÉBEC V",872,276,3.15942028985507,0.423913043478261,4,"737279.625",11.8272629601015
"4680","2006","2423057","December 31, 2006","1400","QUÉBEC","L'ANCIENNE-LORETTE V",20,9,2.22222222222222,0.333333333333333,4,"737279.625",0.271267499084896
"4681","2006","2423072","December 31, 2006","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",69,27,2.55555555555556,0.0740740740740741,4,"737279.625",0.935872871842891
"4682","2006","2425213","December 31, 2006","1400","QUÉBEC","LÉVIS V",498,180,2.76666666666667,0.166666666666667,4,"737279.625",6.75456072721391
"4683","2006","2426070","December 31, 2006","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",10,10,1,0,4,"737279.625",0.135633749542448
"4684","2006","2452007","December 31, 2006","1060","MONTRÉAL","BROSSARD V",83,47,1.76595744680851,0.148936170212766,4,"3815961.34",0.217507444663997
"4685","2006","2455057","December 31, 2006","1060","MONTRÉAL","RICHELIEU V",54,4,13.5,0,4,"3815961.34",0.141510867612721
"4686","2006","2455065","December 31, 2006","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",4,4,1,0,4,"3815961.34",0.0104822864898312
"4687","2006","2457005","December 31, 2006","1060","MONTRÉAL","MIRABEL V",104,55,1.89090909090909,0.363636363636364,4,"3815961.34",0.27253944873561
"4688","2006","2457010","December 31, 2006","1060","MONTRÉAL","DEUX-MONTAGNES V",37,34,1.08823529411765,0.0588235294117647,4,"3815961.34",0.0969611500309382
"4689","2006","2457020","December 31, 2006","1060","MONTRÉAL","POINTE-CALUMET MÉ",11,8,1.375,0,4,"3815961.34",0.0288262878470357
"4690","2006","2457025","December 31, 2006","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",9,7,1.28571428571429,0.285714285714286,4,"3815961.34",0.0235851446021201
"4691","2006","2457030","December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",8,5,1.6,0,4,"3815961.34",0.0209645729796623
"4692","2006","2457035","December 31, 2006","1060","MONTRÉAL","SAINT-CONSTANT V",106,40,2.65,0.1,4,"3815961.34",0.277780591980526
"4693","2006","2457040","December 31, 2006","1060","MONTRÉAL","BELOEIL V",52,28,1.85714285714286,0.285714285714286,4,"3815961.34",0.136269724367805
"4694","2006","2457045","December 31, 2006","1060","MONTRÉAL","MERCIER V",24,21,1.14285714285714,0,4,"3815961.34",0.0628937189389869
"4695","2006","2458007","December 31, 2006","1060","MONTRÉAL","BROSSARD V",720,109,6.60550458715596,0.403669724770642,4,"3815961.34",1.88681156816961
"4696","2006","2458033","December 31, 2006","1060","MONTRÉAL","BOUCHERVILLE V",96,43,2.23255813953488,0.418604651162791,4,"3815961.34",0.251574875755948
"4697","2006","2458037","December 31, 2006","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",73,18,4.05555555555556,0.277777777777778,4,"3815961.34",0.191301728439419
"4698","2006","2458227","December 31, 2006","1060","MONTRÉAL","LONGUEUIL V",840,60,14,0.5,4,"3815961.34",2.20128016286454
"4699","2006","2459010","December 31, 2006","1060","MONTRÉAL","DEUX-MONTAGNES V",28,28,1,0,4,"3815961.34",0.0733760054288181
"4700","2006","2459015","December 31, 2006","1060","MONTRÉAL","SAINT-AMABLE MÉ",66,42,1.57142857142857,0,4,"3815961.34",0.172957727082214
"4701","2006","2459020","December 31, 2006","1060","MONTRÉAL","POINTE-CALUMET MÉ",3,3,1,0,4,"3815961.34",0.00786171486737337
"4702","2006","2460005","December 31, 2006","1060","MONTRÉAL","MIRABEL V",42,4,10.5,2.5,4,"3815961.34",0.110064008143227
"4703","2006","2460013","December 31, 2006","1060","MONTRÉAL","REPENTIGNY V",514,131,3.9236641221374,0.702290076335878,4,"3815961.34",1.3469738139433
"4704","2006","2460020","December 31, 2006","1060","MONTRÉAL","POINTE-CALUMET MÉ",2,2,1,0,4,"3815961.34",0.00524114324491558
"4705","2006","2460028","December 31, 2006","1060","MONTRÉAL","L'ASSOMPTION V",93,61,1.52459016393443,0.163934426229508,4,"3815961.34",0.243713160888574
"4706","2006","2464008","December 31, 2006","1060","MONTRÉAL","TERREBONNE V",374,228,1.64035087719298,0.179824561403509,4,"3815961.34",0.980093786799213
"4707","2006","2464015","December 31, 2006","1060","MONTRÉAL","SAINT-AMABLE MÉ",480,170,2.82352941176471,0.347058823529412,4,"3815961.34",1.25787437877974
"4708","2006","2465005","December 31, 2006","1060","MONTRÉAL","MIRABEL V",2130,464,4.59051724137931,0.435344827586207,4,"3815961.34",5.58181755583509
"4709","2006","2466007","December 31, 2006","1060","MONTRÉAL","BROSSARD V",19,3,6.33333333333333,0,4,"3815961.34",0.049790860826698
"4710","2006","2466023","December 31, 2006","1060","MONTRÉAL","MONTRÉAL V",7184,414,17.3526570048309,0.695652173913043,4,"3815961.34",18.8261865357368
"4711","2006","2466032","December 31, 2006","1060","MONTRÉAL","WESTMOUNT V",3,3,1,0,4,"3815961.34",0.00786171486737337
"4712","2006","2466047","December 31, 2006","1060","MONTRÉAL","MONTRÉAL-OUEST V",28,7,4,0,4,"3815961.34",0.0733760054288181
"4713","2006","2466058","December 31, 2006","1060","MONTRÉAL","CÔTE-SAINT-LUC V",3,3,1,0,4,"3815961.34",0.00786171486737337
"4714","2006","2466062","December 31, 2006","1060","MONTRÉAL","HAMPSTEAD V",5,5,1,0,4,"3815961.34",0.0131028581122889
"4715","2006","2466072","December 31, 2006","1060","MONTRÉAL","MONT-ROYAL V",34,5,6.8,0,4,"3815961.34",0.0890994351635648
"4716","2006","2466087","December 31, 2006","1060","MONTRÉAL","DORVAL V",9,8,1.125,0,4,"3815961.34",0.0235851446021201
"4717","2006","2466097","December 31, 2006","1060","MONTRÉAL","POINTE-CLAIRE V",190,5,38,2.6,4,"3815961.34",0.49790860826698
"4718","2006","2466102","December 31, 2006","1060","MONTRÉAL","KIRKLAND V",7,3,2.33333333333333,0,4,"3815961.34",0.0183440013572045
"4719","2006","2466107","December 31, 2006","1060","MONTRÉAL","BEACONSFIELD V",15,11,1.36363636363636,0,4,"3815961.34",0.0393085743368668
"4720","2006","2466112","December 31, 2006","1060","MONTRÉAL","BAIE-D'URFÉ V",2,2,1,0,4,"3815961.34",0.00524114324491558
"4721","2006","2466117","December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DE-BELLEVUE V",4,4,1,0,4,"3815961.34",0.0104822864898312
"4722","2006","2466127","December 31, 2006","1060","MONTRÉAL","SENNEVILLE VL",1,1,1,0,4,"3815961.34",0.00262057162245779
"4723","2006","2466142","December 31, 2006","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",13,5,2.6,0,4,"3815961.34",0.0340674310919513
"4724","2006","2467005","December 31, 2006","1060","MONTRÉAL","MIRABEL V",1,1,1,0,4,"3815961.34",0.00262057162245779
"4725","2006","2467010","December 31, 2006","1060","MONTRÉAL","DEUX-MONTAGNES V",6,6,1,0,4,"3815961.34",0.0157234297347467
"4726","2006","2467015","December 31, 2006","1060","MONTRÉAL","SAINT-AMABLE MÉ",62,35,1.77142857142857,0,4,"3815961.34",0.162475440592383
"4727","2006","2467020","December 31, 2006","1060","MONTRÉAL","POINTE-CALUMET MÉ",110,58,1.89655172413793,0.0344827586206897,4,"3815961.34",0.288262878470357
"4728","2006","2467025","December 31, 2006","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",12,8,1.5,0,4,"3815961.34",0.0314468594694935
"4729","2006","2467030","December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",24,5,4.8,0,4,"3815961.34",0.0628937189389869
"4730","2006","2467035","December 31, 2006","1060","MONTRÉAL","SAINT-CONSTANT V",41,22,1.86363636363636,0.0909090909090909,4,"3815961.34",0.107443436520769
"4731","2006","2467040","December 31, 2006","1060","MONTRÉAL","BELOEIL V",4,4,1,0,4,"3815961.34",0.0104822864898312
"4732","2006","2467045","December 31, 2006","1060","MONTRÉAL","MERCIER V",18,18,1,0,4,"3815961.34",0.0471702892042402
"4733","2006","2467050","December 31, 2006","1060","MONTRÉAL","CHÂTEAUGUAY V",110,31,3.54838709677419,0.0967741935483871,4,"3815961.34",0.288262878470357
"4734","2006","2467055","December 31, 2006","1060","MONTRÉAL","LÉRY V",4,4,1,0,4,"3815961.34",0.0104822864898312
"4735","2006","2470022","December 31, 2006","1060","MONTRÉAL","BEAUHARNOIS V",6,5,1.2,0,4,"3815961.34",0.0157234297347467
"4736","2006","2471055","December 31, 2006","1060","MONTRÉAL","LÉRY V",8,8,1,0,4,"3815961.34",0.0209645729796623
"4737","2006","2471060","December 31, 2006","1060","MONTRÉAL","L'ÎLE-PERROT V",26,8,3.25,0.5,4,"3815961.34",0.0681348621839025
"4738","2006","2471065","December 31, 2006","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",36,25,1.44,0,4,"3815961.34",0.0943405784084804
"4739","2006","2471070","December 31, 2006","1060","MONTRÉAL","PINCOURT V",44,39,1.12820512820513,0,4,"3815961.34",0.115305151388143
"4740","2006","2471083","December 31, 2006","1060","MONTRÉAL","VAUDREUIL-DORION V",193,143,1.34965034965035,0.020979020979021,4,"3815961.34",0.505770323134353
"4741","2006","2471090","December 31, 2006","1060","MONTRÉAL","VAUDREUIL-SUR-LE-LAC VL",11,11,1,0,4,"3815961.34",0.0288262878470357
"4742","2006","2471100","December 31, 2006","1060","MONTRÉAL","HUDSON V",5,5,1,0,4,"3815961.34",0.0131028581122889
"4743","2006","2471105","December 31, 2006","1060","MONTRÉAL","SAINT-LAZARE V",51,45,1.13333333333333,0,4,"3815961.34",0.133649152745347
"4744","2006","2472005","December 31, 2006","1060","MONTRÉAL","MIRABEL V",217,58,3.74137931034483,0.586206896551724,4,"3815961.34",0.56866404207334
"4745","2006","2472010","December 31, 2006","1060","MONTRÉAL","DEUX-MONTAGNES V",10,9,1.11111111111111,0,4,"3815961.34",0.0262057162245779
"4746","2006","2472015","December 31, 2006","1060","MONTRÉAL","SAINT-AMABLE MÉ",115,73,1.57534246575342,0.0821917808219178,4,"3815961.34",0.301365736582646
"4747","2006","2472020","December 31, 2006","1060","MONTRÉAL","POINTE-CALUMET MÉ",17,16,1.0625,0.125,4,"3815961.34",0.0445497175817824
"4748","2006","2472025","December 31, 2006","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",23,12,1.91666666666667,0.583333333333333,4,"3815961.34",0.0602731473165292
"4749","2006","2472032","December 31, 2006","1060","MONTRÉAL","WESTMOUNT V",17,14,1.21428571428571,0,4,"3815961.34",0.0445497175817824
"4750","2006","2472043","December 31, 2006","1060","MONTRÉAL","SAINT-PLACIDE MÉ",5,5,1,0,4,"3815961.34",0.0131028581122889
"4751","2006","2473005","December 31, 2006","1060","MONTRÉAL","MIRABEL V",5,5,1,0,4,"3815961.34",0.0131028581122889
"4752","2006","2473010","December 31, 2006","1060","MONTRÉAL","DEUX-MONTAGNES V",484,10,48.4,1.5,4,"3815961.34",1.26835666526957
"4753","2006","2473015","December 31, 2006","1060","MONTRÉAL","SAINT-AMABLE MÉ",280,203,1.37931034482759,0.16256157635468,4,"3815961.34",0.733760054288181
"4754","2006","2473020","December 31, 2006","1060","MONTRÉAL","POINTE-CALUMET MÉ",16,16,1,0,4,"3815961.34",0.0419291459593246
"4755","2006","2473025","December 31, 2006","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",6,6,1,0,4,"3815961.34",0.0157234297347467
"4756","2006","2473030","December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",102,41,2.48780487804878,0.926829268292683,4,"3815961.34",0.267298305490694
"4757","2006","2473035","December 31, 2006","1060","MONTRÉAL","SAINT-CONSTANT V",46,22,2.09090909090909,0.318181818181818,4,"3815961.34",0.120546294633058
"4758","2006","2474005","December 31, 2006","1060","MONTRÉAL","MIRABEL V",190,148,1.28378378378378,0.256756756756757,4,"3815961.34",0.49790860826698
"4759","2006","2475005","December 31, 2006","1060","MONTRÉAL","MIRABEL V",90,90,1,0,4,"3815961.34",0.235851446021201
"4760","2006","2475017","December 31, 2006","1060","MONTRÉAL","SAINT-JÉRÔME V",220,108,2.03703703703704,0.361111111111111,4,"3815961.34",0.576525756940714
"4761","2006","2476025","December 31, 2006","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",22,22,1,0,4,"3815961.34",0.0576525756940714
"4762","2006","3502036","December 31, 2006","1265","OTTAWA","CLARENCE-ROCKLAND C",68,65,1.04615384615385,0,4,"896678",0.758354727114973
"4763","2006","3502048","December 31, 2006","1265","OTTAWA","RUSSELL TP",30,29,1.03448275862069,0,4,"896678",0.334568261962488
"4764","2006","3506008","December 31, 2006","1265","OTTAWA","OTTAWA CV",4075,1610,2.53105590062112,0.0118012422360248,4,"896678",45.4455222499046
"4765","2006","3518001","December 31, 2006","2270","TORONTO","PICKERING CY",101,71,1.42253521126761,0,4,"5405200.53",0.186857082247788
"4766","2006","3518005","December 31, 2006","2270","TORONTO","AJAX T",1438,1009,1.42517343904856,0.00396432111000991,4,"5405200.53",2.6604008343794
"4767","2006","3518029","December 31, 2006","2270","TORONTO","UXBRIDGE TP",146,129,1.13178294573643,0,4,"5405200.53",0.270110237704724
"4768","2006","3519028","December 31, 2006","2270","TORONTO","VAUGHAN CY",3165,1579,2.00443318556048,0.0481317289423686,4,"5405200.53",5.85547193380446
"4769","2006","3519036","December 31, 2006","2270","TORONTO","MARKHAM CY",1587,717,2.21338912133891,0.0334728033472803,4,"5405200.53",2.93606128244792
"4770","2006","3519038","December 31, 2006","2270","TORONTO","RICHMOND HILL T",1258,622,2.02250803858521,0.0771704180064309,4,"5405200.53",2.32738821255166
"4771","2006","3519044","December 31, 2006","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",423,387,1.09302325581395,0,4,"5405200.53",0.782579661295193
"4772","2006","3519046","December 31, 2006","2270","TORONTO","AURORA T",307,105,2.92380952380952,0,4,"5405200.53",0.567971527228426
"4773","2006","3519048","December 31, 2006","2270","TORONTO","NEWMARKET T",146,69,2.11594202898551,0,4,"5405200.53",0.270110237704724
"4774","2006","3519049","December 31, 2006","2270","TORONTO","KING TP",20,20,1,0,4,"5405200.53",0.0370014024253046
"4775","2006","3519054","December 31, 2006","2270","TORONTO","EAST GWILLIMBURY T",68,60,1.13333333333333,0,4,"5405200.53",0.125804768246036
"4776","2006","3519070","December 31, 2006","2270","TORONTO","GEORGINA T",72,72,1,0,4,"5405200.53",0.133205048731097
"4777","2006","3520005","December 31, 2006","2270","TORONTO","AJAX T",23348,1322,17.661119515885,1.07639939485628,4,"5405200.53",43.1954371913006
"4778","2006","3521005","December 31, 2006","2270","TORONTO","AJAX T",4388,758,5.78891820580475,0.0765171503957784,4,"5405200.53",8.11810769211184
"4779","2006","3521010","December 31, 2006","2270","TORONTO","BRAMPTON CY",3528,2327,1.51611516974645,0,4,"5405200.53",6.52704738782374
"4780","2006","3521024","December 31, 2006","2270","TORONTO","CALEDON T",130,99,1.31313131313131,0,4,"5405200.53",0.24050911576448
"4781","2006","3522012","December 31, 2006","2270","TORONTO","MONO T",15,15,1,0,4,"5405200.53",0.0277510518189785
"4782","2006","3522014","December 31, 2006","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",24,16,1.5,0,4,"5405200.53",0.0444016829103656
"4783","2006","3524001","December 31, 2006","2270","TORONTO","PICKERING CY",1231,590,2.0864406779661,0.0406779661016949,4,"5405200.53",2.2774363192775
"4784","2006","3524002","December 31, 2006","0610","HAMILTON","BURLINGTON CY",893,277,3.22382671480144,0.0216606498194946,4,"720910",12.3871218321288
"4785","2006","3524009","December 31, 2006","2270","TORONTO","MILTON T",710,595,1.19327731092437,0,4,"5405200.53",1.31354978609832
"4786","2006","3524015","December 31, 2006","2270","TORONTO","HALTON HILLS T",215,133,1.61654135338346,0,4,"5405200.53",0.397765076072025
"4787","2006","3525005","December 31, 2006","0610","HAMILTON","HAMILTON C",1683,879,1.91467576791809,0.00455062571103527,4,"720910",23.3454938896672
"4788","2006","3526065","December 31, 2006","0610","HAMILTON","GRIMSBY T",22,22,1,0,4,"720910",0.305169854766892
"4789","2006","3543007","December 31, 2006","2270","TORONTO","NEW TECUMSETH T",234,115,2.03478260869565,0,4,"5405200.53",0.432916408376064
"4790","2006","3543014","December 31, 2006","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",100,56,1.78571428571429,0,4,"5405200.53",0.185007012126523
"4791","2006","4602069","December 31, 2006","2680","WINNIPEG","TACHÉ RM",38,28,1.35714285714286,0,4,"718832.6560000001",0.528634859348961
"4792","2006","4602075","December 31, 2006","2680","WINNIPEG","RITCHOT RM",18,18,1,0,4,"718832.6560000001",0.250405986007403
"4793","2006","4610052","December 31, 2006","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",4,4,1,0,4,"718832.6560000001",0.0556457746683117
"4794","2006","4611040","December 31, 2006","2680","WINNIPEG","WINNIPEG CY",1481,541,2.73752310536044,0.044362292051756,4,"718832.6560000001",20.6028480709424
"4795","2006","4611042","December 31, 2006","2680","WINNIPEG","HEADINGLEY RM",19,19,1,0,4,"718832.6560000001",0.26431742967448
"4796","2006","4612047","December 31, 2006","2680","WINNIPEG","SPRINGFIELD RM",38,38,1,0,4,"718832.6560000001",0.528634859348961
"4797","2006","4613032","December 31, 2006","2680","WINNIPEG","EAST ST. PAUL RM",7,7,1,0,4,"718832.6560000001",0.0973801056695454
"4798","2006","4613037","December 31, 2006","2680","WINNIPEG","WEST ST. PAUL RM",36,36,1,0,4,"718832.6560000001",0.500811972014805
"4799","2006","4613056","December 31, 2006","2680","WINNIPEG","ST. CLEMENTS RM",31,31,1,0,4,"718832.6560000001",0.431254753679415
"4800","2006","4706021","December 31, 2006","1490","REGINA","PENSE NO. 160 RM",2,2,1,0,4,"202804.938",0.0986169281538894
"4801","2006","4706023","December 31, 2006","1490","REGINA","PENSE T",2,2,1,0,4,"202804.938",0.0986169281538894
"4802","2006","4706026","December 31, 2006","1490","REGINA","SHERWOOD NO. 159 RM",4,4,1,0,4,"202804.938",0.197233856307779
"4803","2006","4706027","December 31, 2006","1490","REGINA","REGINA CY",592,424,1.39622641509434,0,4,"202804.938",29.1906107335513
"4804","2006","4706028","December 31, 2006","1490","REGINA","GRAND COULEE T",2,2,1,0,4,"202804.938",0.0986169281538894
"4805","2006","4706029","December 31, 2006","1490","REGINA","EDENWOLD NO. 158 RM",28,27,1.03703703703704,0,4,"202804.938",1.38063699415445
"4806","2006","4706030","December 31, 2006","1490","REGINA","WHITE CITY T",36,35,1.02857142857143,0,4,"202804.938",1.77510470677001
"4807","2006","4706032","December 31, 2006","1490","REGINA","BALGONIE T",11,9,1.22222222222222,0,4,"202804.938",0.542393104846392
"4808","2006","4706053","December 31, 2006","1490","REGINA","LUMSDEN NO. 189 RM",14,14,1,0,4,"202804.938",0.690318497077226
"4809","2006","4706054","December 31, 2006","1490",NA,NA,1,1,1,0,4,"202804.938",0.0493084640769447
"4810","2006","4706055","December 31, 2006","1490","REGINA","BUENA VISTA VL",7,7,1,0,4,"202804.938",0.345159248538613
"4811","2006","4706056","December 31, 2006","1490","REGINA","LUMSDEN T",9,9,1,0,4,"202804.938",0.443776176692502
"4812","2006","4706058","December 31, 2006","1490","REGINA","REGINA BEACH T",3,3,1,0,4,"202804.938",0.147925392230834
"4813","2006","4711060","December 31, 2006","1700","SASKATOON","THODE RV",1,1,1,0,4,"245414.25",0.0407474301105172
"4814","2006","4711061","December 31, 2006","1700","SASKATOON","DUNDURN NO. 314 RM",1,1,1,0,4,"245414.25",0.0407474301105172
"4815","2006","4711064","December 31, 2006","1700","SASKATOON","SHIELDS RV",4,4,1,0,4,"245414.25",0.162989720442069
"4816","2006","4711065","December 31, 2006","1700","SASKATOON","CORMAN PARK NO. 344 RM",28,28,1,0,4,"245414.25",1.14092804309448
